weather_id,city_id,date,hour,condition,temperature_c
3501,5,2024-10-17,12,clear,38.0
3502,5,2024-10-17,19,clear,38.6
3503,5,2024-10-18,12,clear,28.3
3504,5,2024-10-18,19,clear,32.7
3505,5,2024-10-19,12,clear,29.5
3506,5,2024-10-19,19,clear,20.8
3507,5,2024-10-20,12,clear,26.2
3508,5,2024-10-20,19,clear,29.4
3509,5,2024-10-21,12,clear,28.7
3510,5,2024-10-21,19,clear,25.5
3511,5,2024-10-22,12,heatwave,40.6
3512,5,2024-10-22,19,clear,33.5
3513,5,2024-10-23,12,heavy_rain,32.1
3514,5,2024-10-23,19,clear,16.4
3515,5,2024-10-24,12,clear,24.1
3516,5,2024-10-24,19,clear,37.9
3517,5,2024-10-25,12,clear,29.4
3518,5,2024-10-25,19,clear,22.1
3519,5,2024-10-26,12,clear,25.7
3520,5,2024-10-26,19,heatwave,30.0
3521,5,2024-10-27,12,clear,30.6
3522,5,2024-10-27,19,clear,29.0
3523,5,2024-10-28,12,heavy_rain,35.3
3524,5,2024-10-28,19,rain,27.2
3525,5,2024-10-29,12,heavy_rain,23.6
3526,5,2024-10-29,19,clear,33.3
3527,5,2024-10-30,12,clear,32.5
3528,5,2024-10-30,19,clear,26.9
3529,5,2024-10-31,12,clear,31.7
3530,5,2024-10-31,19,clear,37.4
3531,5,2024-11-01,12,rain,31.7
3532,5,2024-11-01,19,clear,23.0
3533,5,2024-11-02,12,clear,31.8
3534,5,2024-11-02,19,clear,25.8
3535,5,2024-11-03,12,heavy_rain,31.5
3536,5,2024-11-03,19,clear,31.4
3537,5,2024-11-04,12,clear,27.6
3538,5,2024-11-04,19,clear,32.3
3539,5,2024-11-05,12,rain,28.3
3540,5,2024-11-05,19,clear,32.4
3541,5,2024-11-06,12,clear,31.8
3542,5,2024-11-06,19,clear,33.4
3543,5,2024-11-07,12,clear,30.3
3544,5,2024-11-07,19,clear,31.1
3545,5,2024-11-08,12,clear,27.5
3546,5,2024-11-08,19,clear,24.1
3547,5,2024-11-09,12,clear,29.6
3548,5,2024-11-09,19,clear,26.2
3549,5,2024-11-10,12,clear,27.3
3550,5,2024-11-10,19,clear,26.8
3551,5,2024-11-11,12,clear,36.7
3552,5,2024-11-11,19,clear,19.1
3553,5,2024-11-12,12,clear,22.0
3554,5,2024-11-12,19,rain,27.2
3555,5,2024-11-13,12,clear,26.2
3556,5,2024-11-13,19,clear,30.6
3557,5,2024-11-14,12,clear,28.2
3558,5,2024-11-14,19,clear,35.1
3559,5,2024-11-15,12,clear,31.1
3560,5,2024-11-15,19,clear,21.8
3561,5,2024-11-16,12,clear,28.0
3562,5,2024-11-16,19,clear,27.4
3563,5,2024-11-17,12,clear,34.4
3564,5,2024-11-17,19,clear,23.5
3565,5,2024-11-18,12,clear,32.4
3566,5,2024-11-18,19,clear,33.6
3567,5,2024-11-19,12,clear,31.5
3568,5,2024-11-19,19,heatwave,29.5
3569,5,2024-11-20,12,clear,25.3
3570,5,2024-11-20,19,rain,30.2
3571,5,2024-11-21,12,clear,36.0
3572,5,2024-11-21,19,clear,29.2
3573,5,2024-11-22,12,clear,25.1
3574,5,2024-11-22,19,heavy_rain,33.7
3575,5,2024-11-23,12,clear,31.8
3576,5,2024-11-23,19,clear,31.9
3577,5,2024-11-24,12,clear,25.3
3578,5,2024-11-24,19,clear,32.2
3579,5,2024-11-25,12,clear,41.0
3580,5,2024-11-25,19,clear,25.8
3581,5,2024-11-26,12,clear,34.2
3582,5,2024-11-26,19,clear,39.6
3583,5,2024-11-27,12,clear,27.7
3584,5,2024-11-27,19,clear,36.5
3585,5,2024-11-28,12,clear,32.2
3586,5,2024-11-28,19,clear,29.9
3587,5,2024-11-29,12,clear,33.0
3588,5,2024-11-29,19,clear,30.3
3589,5,2024-11-30,12,clear,25.7
3590,5,2024-11-30,19,clear,25.9
3591,5,2024-12-01,12,clear,27.0
3592,5,2024-12-01,19,clear,38.5
3593,5,2024-12-02,12,clear,22.6
3594,5,2024-12-02,19,clear,28.7
3595,5,2024-12-03,12,clear,31.2
3596,5,2024-12-03,19,clear,29.6
3597,5,2024-12-04,12,clear,23.3
3598,5,2024-12-04,19,clear,30.5
3599,5,2024-12-05,12,heatwave,23.0
3600,5,2024-12-05,19,clear,39.9
3601,5,2024-12-06,12,clear,31.4
3602,5,2024-12-06,19,clear,33.0
3603,5,2024-12-07,12,clear,29.3
3604,5,2024-12-07,19,clear,24.5
3605,5,2024-12-08,12,clear,27.3
3606,5,2024-12-08,19,clear,30.3
3607,5,2024-12-09,12,clear,20.8
3608,5,2024-12-09,19,clear,37.3
3609,5,2024-12-10,12,clear,28.6
3610,5,2024-12-10,19,clear,34.9
3611,5,2024-12-11,12,heatwave,27.8
3612,5,2024-12-11,19,clear,36.4
3613,5,2024-12-12,12,clear,28.1
3614,5,2024-12-12,19,clear,37.6
3615,5,2024-12-13,12,clear,27.2
3616,5,2024-12-13,19,clear,26.1
3617,5,2024-12-14,12,clear,23.2
3618,5,2024-12-14,19,clear,32.7
3619,5,2024-12-15,12,clear,19.4
3620,5,2024-12-15,19,clear,31.4
3621,5,2024-12-16,12,clear,25.5
3622,5,2024-12-16,19,clear,21.1
3623,5,2024-12-17,12,clear,33.1
3624,5,2024-12-17,19,clear,23.0
3625,5,2024-12-18,12,clear,27.1
3626,5,2024-12-18,19,clear,28.3
3627,5,2024-12-19,12,clear,28.3
3628,5,2024-12-19,19,clear,29.0
3629,5,2024-12-20,12,clear,20.3
3630,5,2024-12-20,19,clear,31.7
3631,5,2024-12-21,12,clear,29.4
3632,5,2024-12-21,19,rain,32.0
3633,5,2024-12-22,12,clear,20.6
3634,5,2024-12-22,19,clear,23.9
3635,5,2024-12-23,12,clear,31.1
3636,5,2024-12-23,19,clear,23.3
3637,5,2024-12-24,12,clear,37.0
3638,5,2024-12-24,19,clear,25.1
3639,5,2024-12-25,12,clear,29.6
3640,5,2024-12-25,19,clear,16.6
3641,5,2024-12-26,12,clear,41.6
3642,5,2024-12-26,19,clear,30.6
3643,5,2024-12-27,12,clear,24.1
3644,5,2024-12-27,19,clear,25.0
3645,5,2024-12-28,12,clear,34.2
3646,5,2024-12-28,19,rain,33.4
3647,5,2024-12-29,12,clear,31.2
3648,5,2024-12-29,19,clear,27.9
3649,5,2024-12-30,12,heavy_rain,21.5
3650,5,2024-12-30,19,clear,25.4
3651,6,2024-01-01,12,clear,29.9
3652,6,2024-01-01,19,clear,32.7
3653,6,2024-01-02,12,clear,27.5
3654,6,2024-01-02,19,clear,33.2
3655,6,2024-01-03,12,clear,27.8
3656,6,2024-01-03,19,clear,28.9
3657,6,2024-01-04,12,clear,28.8
3658,6,2024-01-04,19,clear,27.8
3659,6,2024-01-05,12,clear,24.9
3660,6,2024-01-05,19,clear,32.8
3661,6,2024-01-06,12,clear,31.4
3662,6,2024-01-06,19,clear,34.2
3663,6,2024-01-07,12,clear,26.1
3664,6,2024-01-07,19,clear,29.9
3665,6,2024-01-08,12,clear,34.4
3666,6,2024-01-08,19,clear,32.9
3667,6,2024-01-09,12,clear,30.0
3668,6,2024-01-09,19,clear,33.8
3669,6,2024-01-10,12,clear,22.3
3670,6,2024-01-10,19,clear,34.0
3671,6,2024-01-11,12,clear,28.0
3672,6,2024-01-11,19,clear,30.3
3673,6,2024-01-12,12,clear,30.8
3674,6,2024-01-12,19,clear,34.7
3675,6,2024-01-13,12,clear,29.1
3676,6,2024-01-13,19,clear,19.5
3677,6,2024-01-14,12,clear,25.7
3678,6,2024-01-14,19,clear,32.5
3679,6,2024-01-15,12,clear,33.5
3680,6,2024-01-15,19,clear,23.4
3681,6,2024-01-16,12,clear,34.7
3682,6,2024-01-16,19,clear,34.2
3683,6,2024-01-17,12,clear,21.9
3684,6,2024-01-17,19,clear,35.5
3685,6,2024-01-18,12,rain,29.8
3686,6,2024-01-18,19,clear,39.8
3687,6,2024-01-19,12,clear,32.4
3688,6,2024-01-19,19,clear,35.9
3689,6,2024-01-20,12,clear,26.0
3690,6,2024-01-20,19,clear,33.0
3691,6,2024-01-21,12,clear,39.0
3692,6,2024-01-21,19,clear,36.3
3693,6,2024-01-22,12,clear,30.1
3694,6,2024-01-22,19,clear,38.0
3695,6,2024-01-23,12,heatwave,35.2
3696,6,2024-01-23,19,clear,35.3
3697,6,2024-01-24,12,clear,20.6
3698,6,2024-01-24,19,clear,33.2
3699,6,2024-01-25,12,clear,32.5
3700,6,2024-01-25,19,rain,41.6
3701,6,2024-01-26,12,clear,31.7
3702,6,2024-01-26,19,clear,25.5
3703,6,2024-01-27,12,clear,28.7
3704,6,2024-01-27,19,clear,32.6
3705,6,2024-01-28,12,clear,35.2
3706,6,2024-01-28,19,clear,32.3
3707,6,2024-01-29,12,clear,27.9
3708,6,2024-01-29,19,heavy_rain,28.4
3709,6,2024-01-30,12,clear,34.3
3710,6,2024-01-30,19,heatwave,22.8
3711,6,2024-01-31,12,clear,28.3
3712,6,2024-01-31,19,clear,29.8
3713,6,2024-02-01,12,clear,27.5
3714,6,2024-02-01,19,clear,32.1
3715,6,2024-02-02,12,clear,21.9
3716,6,2024-02-02,19,clear,34.3
3717,6,2024-02-03,12,clear,34.3
3718,6,2024-02-03,19,clear,39.9
3719,6,2024-02-04,12,clear,23.1
3720,6,2024-02-04,19,clear,21.6
3721,6,2024-02-05,12,clear,31.1
3722,6,2024-02-05,19,clear,30.3
3723,6,2024-02-06,12,clear,27.6
3724,6,2024-02-06,19,clear,33.6
3725,6,2024-02-07,12,clear,31.6
3726,6,2024-02-07,19,clear,34.4
3727,6,2024-02-08,12,clear,32.6
3728,6,2024-02-08,19,clear,29.9
3729,6,2024-02-09,12,clear,17.9
3730,6,2024-02-09,19,clear,26.5
3731,6,2024-02-10,12,heatwave,36.3
3732,6,2024-02-10,19,clear,23.5
3733,6,2024-02-11,12,clear,19.6
3734,6,2024-02-11,19,clear,30.6
3735,6,2024-02-12,12,clear,27.3
3736,6,2024-02-12,19,clear,34.5
3737,6,2024-02-13,12,clear,29.4
3738,6,2024-02-13,19,clear,26.3
3739,6,2024-02-14,12,clear,20.9
3740,6,2024-02-14,19,clear,26.9
3741,6,2024-02-15,12,clear,35.1
3742,6,2024-02-15,19,clear,28.5
3743,6,2024-02-16,12,clear,34.6
3744,6,2024-02-16,19,clear,40.0
3745,6,2024-02-17,12,clear,24.8
3746,6,2024-02-17,19,clear,28.6
3747,6,2024-02-18,12,clear,37.1
3748,6,2024-02-18,19,clear,33.0
3749,6,2024-02-19,12,clear,30.0
3750,6,2024-02-19,19,clear,32.4
3751,6,2024-02-20,12,clear,33.9
3752,6,2024-02-20,19,clear,40.4
3753,6,2024-02-21,12,clear,36.9
3754,6,2024-02-21,19,clear,27.7
3755,6,2024-02-22,12,clear,31.8
3756,6,2024-02-22,19,clear,29.5
3757,6,2024-02-23,12,clear,31.9
3758,6,2024-02-23,19,clear,30.2
3759,6,2024-02-24,12,clear,29.0
3760,6,2024-02-24,19,clear,27.7
3761,6,2024-02-25,12,clear,27.4
3762,6,2024-02-25,19,clear,24.1
3763,6,2024-02-26,12,rain,33.8
3764,6,2024-02-26,19,clear,21.3
3765,6,2024-02-27,12,clear,31.4
3766,6,2024-02-27,19,clear,16.1
3767,6,2024-02-28,12,clear,34.8
3768,6,2024-02-28,19,clear,32.8
3769,6,2024-02-29,12,clear,29.3
3770,6,2024-02-29,19,heatwave,29.8
3771,6,2024-03-01,12,clear,36.0
3772,6,2024-03-01,19,clear,27.0
3773,6,2024-03-02,12,clear,31.8
3774,6,2024-03-02,19,clear,25.4
3775,6,2024-03-03,12,clear,34.3
3776,6,2024-03-03,19,heatwave,28.3
3777,6,2024-03-04,12,clear,37.7
3778,6,2024-03-04,19,clear,24.0
3779,6,2024-03-05,12,clear,26.9
3780,6,2024-03-05,19,clear,25.5
3781,6,2024-03-06,12,clear,21.8
3782,6,2024-03-06,19,clear,23.4
3783,6,2024-03-07,12,clear,25.9
3784,6,2024-03-07,19,clear,28.5
3785,6,2024-03-08,12,rain,33.1
3786,6,2024-03-08,19,clear,26.1
3787,6,2024-03-09,12,clear,26.5
3788,6,2024-03-09,19,clear,18.5
3789,6,2024-03-10,12,clear,35.7
3790,6,2024-03-10,19,clear,23.4
3791,6,2024-03-11,12,clear,22.8
3792,6,2024-03-11,19,clear,32.7
3793,6,2024-03-12,12,clear,26.9
3794,6,2024-03-12,19,clear,22.8
3795,6,2024-03-13,12,clear,29.5
3796,6,2024-03-13,19,clear,25.1
3797,6,2024-03-14,12,clear,23.8
3798,6,2024-03-14,19,rain,31.4
3799,6,2024-03-15,12,clear,34.8
3800,6,2024-03-15,19,clear,32.0
3801,6,2024-03-16,12,clear,32.2
3802,6,2024-03-16,19,clear,22.9
3803,6,2024-03-17,12,clear,21.8
3804,6,2024-03-17,19,clear,26.3
3805,6,2024-03-18,12,clear,25.6
3806,6,2024-03-18,19,rain,40.2
3807,6,2024-03-19,12,clear,28.0
3808,6,2024-03-19,19,clear,24.9
3809,6,2024-03-20,12,clear,32.4
3810,6,2024-03-20,19,clear,35.6
3811,6,2024-03-21,12,clear,29.7
3812,6,2024-03-21,19,clear,27.4
3813,6,2024-03-22,12,clear,37.7
3814,6,2024-03-22,19,clear,29.1
3815,6,2024-03-23,12,clear,36.6
3816,6,2024-03-23,19,heatwave,28.7
3817,6,2024-03-24,12,clear,30.6
3818,6,2024-03-24,19,clear,26.7
3819,6,2024-03-25,12,clear,32.6
3820,6,2024-03-25,19,clear,35.5
3821,6,2024-03-26,12,heatwave,31.7
3822,6,2024-03-26,19,clear,37.7
3823,6,2024-03-27,12,clear,32.2
3824,6,2024-03-27,19,heatwave,38.9
3825,6,2024-03-28,12,clear,32.2
3826,6,2024-03-28,19,clear,25.4
3827,6,2024-03-29,12,clear,30.7
3828,6,2024-03-29,19,clear,19.6
3829,6,2024-03-30,12,clear,28.2
3830,6,2024-03-30,19,clear,30.9
3831,6,2024-03-31,12,clear,22.4
3832,6,2024-03-31,19,clear,32.0
3833,6,2024-04-01,12,clear,32.2
3834,6,2024-04-01,19,clear,27.7
3835,6,2024-04-02,12,rain,26.3
3836,6,2024-04-02,19,clear,32.3
3837,6,2024-04-03,12,clear,29.8
3838,6,2024-04-03,19,clear,36.2
3839,6,2024-04-04,12,clear,34.4
3840,6,2024-04-04,19,clear,28.0
3841,6,2024-04-05,12,clear,22.4
3842,6,2024-04-05,19,clear,17.1
3843,6,2024-04-06,12,clear,28.8
3844,6,2024-04-06,19,clear,30.2
3845,6,2024-04-07,12,clear,30.9
3846,6,2024-04-07,19,clear,19.8
3847,6,2024-04-08,12,clear,26.9
3848,6,2024-04-08,19,clear,30.6
3849,6,2024-04-09,12,clear,31.4
3850,6,2024-04-09,19,clear,36.8
3851,6,2024-04-10,12,clear,20.8
3852,6,2024-04-10,19,clear,44.3
3853,6,2024-04-11,12,clear,16.1
3854,6,2024-04-11,19,clear,35.4
3855,6,2024-04-12,12,clear,29.7
3856,6,2024-04-12,19,clear,37.1
3857,6,2024-04-13,12,clear,32.1
3858,6,2024-04-13,19,clear,35.1
3859,6,2024-04-14,12,clear,33.9
3860,6,2024-04-14,19,clear,35.0
3861,6,2024-04-15,12,clear,26.5
3862,6,2024-04-15,19,clear,21.5
3863,6,2024-04-16,12,clear,33.7
3864,6,2024-04-16,19,clear,30.4
3865,6,2024-04-17,12,clear,31.4
3866,6,2024-04-17,19,clear,38.0
3867,6,2024-04-18,12,clear,27.9
3868,6,2024-04-18,19,clear,27.7
3869,6,2024-04-19,12,clear,28.2
3870,6,2024-04-19,19,clear,26.2
3871,6,2024-04-20,12,clear,27.7
3872,6,2024-04-20,19,clear,33.6
3873,6,2024-04-21,12,rain,18.5
3874,6,2024-04-21,19,clear,31.5
3875,6,2024-04-22,12,clear,40.3
3876,6,2024-04-22,19,clear,23.7
3877,6,2024-04-23,12,clear,24.4
3878,6,2024-04-23,19,clear,29.6
3879,6,2024-04-24,12,clear,29.2
3880,6,2024-04-24,19,rain,21.8
3881,6,2024-04-25,12,clear,24.9
3882,6,2024-04-25,19,clear,34.0
3883,6,2024-04-26,12,rain,23.2
3884,6,2024-04-26,19,clear,30.2
3885,6,2024-04-27,12,heavy_rain,31.9
3886,6,2024-04-27,19,clear,33.8
3887,6,2024-04-28,12,clear,28.7
3888,6,2024-04-28,19,clear,30.9
3889,6,2024-04-29,12,clear,37.1
3890,6,2024-04-29,19,clear,23.3
3891,6,2024-04-30,12,clear,32.0
3892,6,2024-04-30,19,clear,20.0
3893,6,2024-05-01,12,clear,31.3
3894,6,2024-05-01,19,clear,25.8
3895,6,2024-05-02,12,clear,25.3
3896,6,2024-05-02,19,heatwave,28.0
3897,6,2024-05-03,12,clear,26.7
3898,6,2024-05-03,19,heatwave,30.3
3899,6,2024-05-04,12,clear,21.8
3900,6,2024-05-04,19,clear,31.1
3901,6,2024-05-05,12,clear,28.6
3902,6,2024-05-05,19,clear,30.8
3903,6,2024-05-06,12,clear,24.8
3904,6,2024-05-06,19,clear,27.3
3905,6,2024-05-07,12,clear,30.8
3906,6,2024-05-07,19,clear,32.3
3907,6,2024-05-08,12,clear,24.6
3908,6,2024-05-08,19,clear,21.7
3909,6,2024-05-09,12,clear,33.0
3910,6,2024-05-09,19,clear,23.9
3911,6,2024-05-10,12,clear,28.3
3912,6,2024-05-10,19,clear,25.9
3913,6,2024-05-11,12,rain,25.5
3914,6,2024-05-11,19,clear,16.4
3915,6,2024-05-12,12,heatwave,31.6
3916,6,2024-05-12,19,clear,29.7
3917,6,2024-05-13,12,clear,31.1
3918,6,2024-05-13,19,clear,32.3
3919,6,2024-05-14,12,clear,28.5
3920,6,2024-05-14,19,clear,29.1
3921,6,2024-05-15,12,heatwave,32.8
3922,6,2024-05-15,19,clear,33.8
3923,6,2024-05-16,12,clear,24.3
3924,6,2024-05-16,19,clear,38.4
3925,6,2024-05-17,12,clear,40.8
3926,6,2024-05-17,19,rain,28.0
3927,6,2024-05-18,12,heatwave,21.6
3928,6,2024-05-18,19,clear,27.2
3929,6,2024-05-19,12,clear,30.4
3930,6,2024-05-19,19,clear,26.1
3931,6,2024-05-20,12,clear,32.4
3932,6,2024-05-20,19,clear,31.5
3933,6,2024-05-21,12,clear,31.4
3934,6,2024-05-21,19,clear,28.7
3935,6,2024-05-22,12,clear,27.3
3936,6,2024-05-22,19,clear,36.0
3937,6,2024-05-23,12,clear,30.6
3938,6,2024-05-23,19,clear,33.2
3939,6,2024-05-24,12,clear,38.3
3940,6,2024-05-24,19,clear,28.9
3941,6,2024-05-25,12,clear,33.4
3942,6,2024-05-25,19,clear,35.0
3943,6,2024-05-26,12,clear,15.3
3944,6,2024-05-26,19,rain,30.2
3945,6,2024-05-27,12,clear,25.8
3946,6,2024-05-27,19,clear,35.4
3947,6,2024-05-28,12,clear,33.9
3948,6,2024-05-28,19,heavy_rain,35.4
3949,6,2024-05-29,12,clear,36.6
3950,6,2024-05-29,19,clear,32.6
3951,6,2024-05-30,12,clear,28.1
3952,6,2024-05-30,19,heavy_rain,20.1
3953,6,2024-05-31,12,clear,28.0
3954,6,2024-05-31,19,clear,33.5
3955,6,2024-06-01,12,clear,36.0
3956,6,2024-06-01,19,clear,27.7
3957,6,2024-06-02,12,clear,33.3
3958,6,2024-06-02,19,rain,30.7
3959,6,2024-06-03,12,heavy_rain,34.1
3960,6,2024-06-03,19,clear,35.8
3961,6,2024-06-04,12,heavy_rain,35.7
3962,6,2024-06-04,19,clear,27.0
3963,6,2024-06-05,12,heatwave,30.8
3964,6,2024-06-05,19,rain,33.5
3965,6,2024-06-06,12,clear,27.9
3966,6,2024-06-06,19,rain,36.4
3967,6,2024-06-07,12,clear,25.2
3968,6,2024-06-07,19,clear,32.0
3969,6,2024-06-08,12,clear,26.9
3970,6,2024-06-08,19,clear,31.3
3971,6,2024-06-09,12,clear,34.3
3972,6,2024-06-09,19,heavy_rain,30.2
3973,6,2024-06-10,12,clear,36.5
3974,6,2024-06-10,19,clear,27.5
3975,6,2024-06-11,12,rain,30.8
3976,6,2024-06-11,19,clear,33.5
3977,6,2024-06-12,12,clear,31.6
3978,6,2024-06-12,19,heavy_rain,27.8
3979,6,2024-06-13,12,clear,31.8
3980,6,2024-06-13,19,rain,33.1
3981,6,2024-06-14,12,heavy_rain,23.1
3982,6,2024-06-14,19,clear,27.3
3983,6,2024-06-15,12,clear,28.1
3984,6,2024-06-15,19,clear,38.3
3985,6,2024-06-16,12,rain,28.7
3986,6,2024-06-16,19,rain,29.5
3987,6,2024-06-17,12,clear,27.9
3988,6,2024-06-17,19,heavy_rain,27.6
3989,6,2024-06-18,12,clear,27.0
3990,6,2024-06-18,19,heavy_rain,23.9
3991,6,2024-06-19,12,clear,29.8
3992,6,2024-06-19,19,clear,33.8
3993,6,2024-06-20,12,rain,35.5
3994,6,2024-06-20,19,heavy_rain,28.5
3995,6,2024-06-21,12,clear,30.0
3996,6,2024-06-21,19,clear,26.2
3997,6,2024-06-22,12,clear,25.3
3998,6,2024-06-22,19,clear,31.8
3999,6,2024-06-23,12,rain,34.0
4000,6,2024-06-23,19,clear,27.0
4001,6,2024-06-24,12,clear,34.4
4002,6,2024-06-24,19,clear,28.2
4003,6,2024-06-25,12,clear,34.6
4004,6,2024-06-25,19,rain,32.4
4005,6,2024-06-26,12,clear,25.8
4006,6,2024-06-26,19,rain,29.9
4007,6,2024-06-27,12,rain,30.9
4008,6,2024-06-27,19,clear,44.8
4009,6,2024-06-28,12,clear,29.5
4010,6,2024-06-28,19,clear,37.6
4011,6,2024-06-29,12,clear,33.1
4012,6,2024-06-29,19,heatwave,23.0
4013,6,2024-06-30,12,clear,27.6
4014,6,2024-06-30,19,clear,30.1
4015,6,2024-07-01,12,clear,30.9
4016,6,2024-07-01,19,rain,28.7
4017,6,2024-07-02,12,clear,24.8
4018,6,2024-07-02,19,rain,28.4
4019,6,2024-07-03,12,clear,28.7
4020,6,2024-07-03,19,clear,26.2
4021,6,2024-07-04,12,clear,33.5
4022,6,2024-07-04,19,clear,26.0
4023,6,2024-07-05,12,clear,32.2
4024,6,2024-07-05,19,clear,26.1
4025,6,2024-07-06,12,clear,26.7
4026,6,2024-07-06,19,clear,28.5
4027,6,2024-07-07,12,rain,27.7
4028,6,2024-07-07,19,clear,31.5
4029,6,2024-07-08,12,rain,29.7
4030,6,2024-07-08,19,rain,33.0
4031,6,2024-07-09,12,clear,40.5
4032,6,2024-07-09,19,heatwave,42.6
4033,6,2024-07-10,12,heavy_rain,32.6
4034,6,2024-07-10,19,clear,25.5
4035,6,2024-07-11,12,clear,32.4
4036,6,2024-07-11,19,heavy_rain,19.9
4037,6,2024-07-12,12,clear,32.5
4038,6,2024-07-12,19,clear,28.0
4039,6,2024-07-13,12,rain,24.2
4040,6,2024-07-13,19,clear,31.6
4041,6,2024-07-14,12,clear,29.6
4042,6,2024-07-14,19,clear,29.9
4043,6,2024-07-15,12,clear,31.3
4044,6,2024-07-15,19,heatwave,25.4
4045,6,2024-07-16,12,clear,25.7
4046,6,2024-07-16,19,rain,24.5
4047,6,2024-07-17,12,rain,30.7
4048,6,2024-07-17,19,clear,24.6
4049,6,2024-07-18,12,clear,33.0
4050,6,2024-07-18,19,clear,35.3
4051,6,2024-07-19,12,rain,40.2
4052,6,2024-07-19,19,rain,23.9
4053,6,2024-07-20,12,clear,26.6
4054,6,2024-07-20,19,clear,30.9
4055,6,2024-07-21,12,clear,25.9
4056,6,2024-07-21,19,clear,27.4
4057,6,2024-07-22,12,clear,27.6
4058,6,2024-07-22,19,clear,23.1
4059,6,2024-07-23,12,clear,31.1
4060,6,2024-07-23,19,clear,30.3
4061,6,2024-07-24,12,clear,37.9
4062,6,2024-07-24,19,heavy_rain,35.8
4063,6,2024-07-25,12,rain,19.0
4064,6,2024-07-25,19,clear,30.9
4065,6,2024-07-26,12,rain,22.0
4066,6,2024-07-26,19,rain,34.3
4067,6,2024-07-27,12,clear,27.0
4068,6,2024-07-27,19,rain,28.8
4069,6,2024-07-28,12,clear,26.9
4070,6,2024-07-28,19,heavy_rain,31.0
4071,6,2024-07-29,12,clear,30.8
4072,6,2024-07-29,19,rain,25.8
4073,6,2024-07-30,12,clear,34.6
4074,6,2024-07-30,19,clear,19.5
4075,6,2024-07-31,12,clear,23.0
4076,6,2024-07-31,19,rain,31.0
4077,6,2024-08-01,12,clear,24.8
4078,6,2024-08-01,19,rain,20.0
4079,6,2024-08-02,12,clear,33.0
4080,6,2024-08-02,19,rain,31.1
4081,6,2024-08-03,12,clear,41.4
4082,6,2024-08-03,19,rain,38.9
4083,6,2024-08-04,12,clear,27.5
4084,6,2024-08-04,19,rain,34.5
4085,6,2024-08-05,12,rain,27.7
4086,6,2024-08-05,19,clear,29.9
4087,6,2024-08-06,12,heavy_rain,21.1
4088,6,2024-08-06,19,clear,33.3
4089,6,2024-08-07,12,heavy_rain,32.3
4090,6,2024-08-07,19,clear,35.0
4091,6,2024-08-08,12,clear,29.8
4092,6,2024-08-08,19,rain,32.7
4093,6,2024-08-09,12,rain,32.6
4094,6,2024-08-09,19,heavy_rain,30.4
4095,6,2024-08-10,12,rain,32.7
4096,6,2024-08-10,19,rain,26.0
4097,6,2024-08-11,12,clear,29.9
4098,6,2024-08-11,19,clear,24.5
4099,6,2024-08-12,12,clear,27.2
4100,6,2024-08-12,19,heatwave,30.5
4101,6,2024-08-13,12,clear,18.0
4102,6,2024-08-13,19,rain,31.6
4103,6,2024-08-14,12,clear,31.2
4104,6,2024-08-14,19,clear,34.9
4105,6,2024-08-15,12,clear,31.2
4106,6,2024-08-15,19,clear,29.0
4107,6,2024-08-16,12,clear,33.4
4108,6,2024-08-16,19,clear,26.0
4109,6,2024-08-17,12,clear,17.9
4110,6,2024-08-17,19,rain,31.0
4111,6,2024-08-18,12,rain,15.6
4112,6,2024-08-18,19,heavy_rain,28.9
4113,6,2024-08-19,12,heavy_rain,29.4
4114,6,2024-08-19,19,heavy_rain,34.5
4115,6,2024-08-20,12,heavy_rain,36.1
4116,6,2024-08-20,19,clear,27.0
4117,6,2024-08-21,12,rain,34.2
4118,6,2024-08-21,19,clear,38.3
4119,6,2024-08-22,12,clear,28.0
4120,6,2024-08-22,19,rain,32.3
4121,6,2024-08-23,12,rain,24.7
4122,6,2024-08-23,19,rain,25.1
4123,6,2024-08-24,12,clear,36.6
4124,6,2024-08-24,19,clear,38.7
4125,6,2024-08-25,12,clear,22.5
4126,6,2024-08-25,19,clear,38.1
4127,6,2024-08-26,12,clear,20.5
4128,6,2024-08-26,19,rain,26.4
4129,6,2024-08-27,12,clear,28.2
4130,6,2024-08-27,19,rain,36.5
4131,6,2024-08-28,12,heavy_rain,26.5
4132,6,2024-08-28,19,heavy_rain,34.0
4133,6,2024-08-29,12,rain,27.4
4134,6,2024-08-29,19,clear,30.1
4135,6,2024-08-30,12,rain,38.4
4136,6,2024-08-30,19,rain,36.4
4137,6,2024-08-31,12,clear,32.7
4138,6,2024-08-31,19,clear,28.8
4139,6,2024-09-01,12,clear,30.4
4140,6,2024-09-01,19,clear,30.1
4141,6,2024-09-02,12,clear,27.3
4142,6,2024-09-02,19,clear,29.0
4143,6,2024-09-03,12,rain,29.6
4144,6,2024-09-03,19,clear,24.5
4145,6,2024-09-04,12,heavy_rain,25.1
4146,6,2024-09-04,19,rain,34.7
4147,6,2024-09-05,12,rain,26.5
4148,6,2024-09-05,19,heatwave,31.8
4149,6,2024-09-06,12,clear,32.2
4150,6,2024-09-06,19,rain,27.6
4151,6,2024-09-07,12,clear,29.2
4152,6,2024-09-07,19,rain,33.7
4153,6,2024-09-08,12,clear,33.5
4154,6,2024-09-08,19,clear,27.6
4155,6,2024-09-09,12,clear,28.8
4156,6,2024-09-09,19,clear,29.9
4157,6,2024-09-10,12,clear,24.4
