payment_id,order_id,payment_method,amount,payment_status,failure_reason,processed_at
29787,29787,upi,293.99,success,,2024-01-26 20:37:06
29788,29788,card,199.19,success,,2024-05-21 19:34:57
29789,29789,wallet,450.76,success,,2024-11-06 21:25:32
29790,29790,card,190.51,success,,2024-03-20 20:05:59
29791,29791,upi,370.46,success,,2024-06-09 21:42:26
29792,29792,upi,406.79,success,,2024-02-06 19:19:10
29793,29793,card,240.46,success,,2024-10-04 19:18:55
29794,29794,upi,409.1,success,,2024-09-03 12:26:53
29795,29795,card,430.08,success,,2024-06-13 20:08:48
29796,29796,card,355.92,success,,2024-08-02 19:43:40
29797,29797,wallet,350.49,success,,2024-03-23 19:41:59
29798,29798,card,142.3,success,,2024-10-15 12:43:30
29799,29799,upi,375.84,refunded,,2024-10-19 13:36:20
29800,29800,wallet,291.19,success,,2024-10-31 21:28:51
29801,29801,card,390.49,failed,bank_decline,2024-05-01 20:25:25
29802,29802,upi,187.19,success,,2024-03-16 20:45:19
29803,29803,upi,355.03,success,,2024-06-11 19:05:27
29804,29804,upi,340.98,success,,2024-06-03 13:20:58
29805,29805,wallet,410.41,success,,2024-11-03 19:01:06
29806,29806,wallet,318.97,success,,2024-08-26 13:01:06
29807,29807,card,300.93,success,,2024-03-15 19:13:05
29808,29808,upi,342.41,success,,2024-09-22 20:10:50
29809,29809,wallet,282.91,success,,2024-12-17 19:52:06
29810,29810,upi,498.78,success,,2024-10-10 13:50:40
29811,29811,upi,275.94,success,,2024-12-16 20:33:43
29812,29812,upi,351.17,refunded,,2024-11-16 12:25:49
29813,29813,upi,200.17,success,,2024-09-19 12:18:09
29814,29814,wallet,407.53,success,,2024-10-31 13:42:49
29815,29815,upi,191.63,success,,2024-07-11 19:44:59
29816,29816,wallet,460.08,refunded,,2024-11-14 21:18:47
29817,29817,upi,573.21,success,,2024-05-14 19:30:22
29818,29818,upi,413.35,success,,2024-05-03 13:49:49
29819,29819,upi,443.28,refunded,,2024-09-30 20:05:24
29820,29820,wallet,375.92,success,,2024-09-05 12:28:25
29821,29821,upi,629.4,refunded,,2024-11-28 20:11:52
29822,29822,upi,454.09,success,,2024-06-19 20:40:26
29823,29823,cod,538.26,success,,2024-12-09 12:15:28
29824,29824,upi,337.78,success,,2024-09-21 19:07:30
29825,29825,cod,568.72,success,,2024-11-18 20:37:51
29826,29826,card,494.71,success,,2024-12-22 20:49:36
29827,29827,card,598.34,refunded,,2024-05-13 19:33:59
29828,29828,upi,509.95,success,,2024-09-30 12:49:45
29829,29829,upi,524.4,success,,2024-11-21 19:57:53
29830,29830,wallet,507.56,success,,2024-12-23 12:01:18
29831,29831,upi,482.77,success,,2024-08-07 12:04:12
29832,29832,upi,466.79,success,,2024-11-15 20:07:26
29833,29833,upi,435.33,success,,2024-06-13 12:30:05
29834,29834,upi,357.28,success,,2024-12-09 20:22:31
29835,29835,card,569.09,success,,2024-07-07 12:00:28
29836,29836,card,419.94,success,,2024-06-15 13:33:34
29837,29837,upi,309.09,success,,2024-07-04 12:19:13
29838,29838,upi,591.93,success,,2024-08-27 12:55:47
29839,29839,upi,341.95,success,,2024-08-03 20:05:32
29840,29840,upi,266.12,success,,2024-06-19 13:49:16
29841,29841,wallet,475.99,success,,2024-06-06 19:08:15
29842,29842,upi,496.2,success,,2024-11-30 12:04:26
29843,29843,upi,450.69,success,,2024-06-29 19:40:22
29844,29844,upi,511.26,success,,2024-08-09 19:29:47
29845,29845,card,594.76,success,,2024-08-07 13:48:11
29846,29846,card,509.28,refunded,,2024-12-08 20:15:52
29847,29847,upi,294.82,success,,2024-09-14 13:12:38
29848,29848,wallet,430.18,success,,2024-12-22 12:00:12
29849,29849,upi,527.46,success,,2024-08-16 12:49:20
29850,29850,upi,383.23,success,,2024-07-29 19:24:52
29851,29851,wallet,337.74,success,,2024-09-14 21:15:20
29852,29852,card,472.62,failed,bank_decline,2024-09-23 21:46:57
29853,29853,upi,239.89,success,,2024-07-27 19:28:11
29854,29854,cod,529.83,success,,2024-09-03 19:58:28
29855,29855,cod,411.78,refunded,,2024-08-21 20:21:30
29856,29856,upi,370.71,success,,2024-10-17 13:54:56
29857,29857,card,375.95,success,,2024-06-22 13:46:07
29858,29858,card,275.26,success,,2024-08-21 21:34:56
29859,29859,upi,220.86,success,,2024-09-27 20:05:45
29860,29860,upi,166.26,success,,2024-10-18 20:30:35
29861,29861,upi,290.15,success,,2024-12-08 20:45:28
29862,29862,card,524.5,success,,2024-11-03 20:18:43
29863,29863,card,272.59,success,,2024-05-24 12:42:24
29864,29864,upi,242.75,success,,2024-12-10 12:24:06
29865,29865,upi,439.43,success,,2024-11-20 19:06:57
29866,29866,upi,335.31,success,,2024-11-22 13:13:37
29867,29867,upi,212.41,success,,2024-10-19 19:51:19
29868,29868,upi,339.34,refunded,,2024-11-19 19:25:24
29869,29869,card,301.1,success,,2024-12-17 13:12:56
29870,29870,upi,350.08,success,,2024-06-27 13:38:41
29871,29871,wallet,315.16,success,,2024-09-28 20:58:38
29872,29872,card,407.42,success,,2024-10-05 13:08:40
29873,29873,wallet,278.96,success,,2024-08-19 13:11:35
29874,29874,upi,329.49,success,,2024-08-08 20:37:14
29875,29875,card,374.3,success,,2024-12-19 13:37:47
29876,29876,upi,217.76,success,,2024-07-19 21:22:45
29877,29877,card,413.11,success,,2024-07-12 20:09:10
29878,29878,upi,412.32,success,,2024-08-31 19:27:28
29879,29879,wallet,466.21,success,,2024-11-28 12:03:17
29880,29880,card,388.41,success,,2024-10-14 20:54:15
29881,29881,upi,485.53,success,,2024-11-14 20:34:32
29882,29882,cod,376.86,success,,2024-12-24 13:05:14
29883,29883,card,235.09,success,,2024-09-05 20:09:59
29884,29884,wallet,528.68,success,,2024-11-03 19:07:37
29885,29885,upi,307.4,success,,2024-06-21 19:23:05
29886,29886,card,633.26,success,,2024-12-05 19:11:25
29887,29887,cod,396.96,success,,2024-06-03 21:00:18
29888,29888,upi,663.29,success,,2024-10-01 13:09:12
29889,29889,upi,475.73,success,,2024-05-27 20:54:42
29890,29890,upi,340.7,success,,2024-11-10 20:41:41
29891,29891,card,368.51,success,,2024-06-30 19:15:33
29892,29892,upi,407.41,refunded,,2024-06-03 13:20:58
29893,29893,upi,540.94,success,,2024-06-01 21:36:15
29894,29894,upi,616.49,success,,2024-10-07 21:17:25
29895,29895,upi,448.9,success,,2024-11-15 12:18:45
29896,29896,upi,537.87,success,,2024-11-03 19:13:59
29897,29897,upi,183.82,success,,2024-12-12 12:28:42
29898,29898,wallet,261.11,refunded,,2024-12-28 20:14:42
29899,29899,upi,425.99,success,,2024-11-20 20:21:49
29900,29900,card,325.57,refunded,,2024-06-01 12:43:40
29901,29901,upi,418.3,success,,2024-12-13 19:20:23
29902,29902,upi,369.91,success,,2024-11-15 13:07:29
29903,29903,wallet,220.93,success,,2024-10-30 12:43:24
29904,29904,upi,393.88,success,,2024-10-05 19:21:33
29905,29905,card,570.41,success,,2024-10-21 20:21:42
29906,29906,upi,390.38,success,,2024-11-18 21:42:57
29907,29907,upi,523.56,success,,2024-07-29 19:29:26
29908,29908,upi,483.78,success,,2024-07-12 19:25:09
29909,29909,wallet,514.41,refunded,,2024-06-05 21:01:31
29910,29910,upi,377.11,success,,2024-11-20 19:46:44
29911,29911,card,239.23,success,,2024-12-25 20:43:44
29912,29912,upi,293.66,success,,2024-07-03 13:54:50
29913,29913,card,571.78,failed,bank_decline,2024-09-07 19:22:52
29914,29914,upi,312.7,success,,2024-06-02 19:37:17
29915,29915,wallet,607.24,success,,2024-07-19 19:23:06
29916,29916,upi,470.54,success,,2024-06-03 13:24:40
29917,29917,upi,408.04,success,,2024-09-08 19:44:23
29918,29918,wallet,564.68,success,,2024-10-17 12:37:30
29919,29919,card,435.69,refunded,,2024-10-31 19:57:41
29920,29920,card,394.75,success,,2024-12-07 12:08:47
29921,29921,upi,306.28,success,,2024-07-15 19:06:49
29922,29922,cod,539.32,success,,2024-07-30 20:50:09
29923,29923,card,167.42,success,,2024-09-21 20:41:16
29924,29924,card,471.06,success,,2024-10-26 12:16:34
29925,29925,upi,371.92,success,,2024-05-04 21:53:35
29926,29926,upi,480.94,success,,2024-10-17 19:02:28
29927,29927,cod,461.19,success,,2024-12-03 20:31:55
29928,29928,card,339.97,refunded,,2024-07-07 19:20:19
29929,29929,upi,151.5,success,,2024-09-04 12:00:27
29930,29930,upi,367.43,success,,2024-09-26 12:31:10
29931,29931,upi,392.02,success,,2024-06-09 21:15:08
29932,29932,upi,530.69,success,,2024-11-29 20:16:19
29933,29933,upi,295.26,success,,2024-09-12 19:58:08
29934,29934,upi,433.76,success,,2024-09-19 19:53:18
29935,29935,upi,396.86,success,,2024-09-11 19:16:25
29936,29936,wallet,407.94,success,,2024-07-31 12:16:06
29937,29937,wallet,221.75,success,,2024-06-12 13:04:31
29938,29938,upi,343.01,refunded,,2024-09-05 21:00:24
29939,29939,upi,328.32,success,,2024-06-13 19:56:45
29940,29940,wallet,383.58,refunded,,2024-06-03 19:33:11
29941,29941,card,285.15,success,,2024-04-21 13:06:07
29942,29942,upi,414.02,success,,2024-04-16 20:51:50
29943,29943,cod,450.24,success,,2024-11-13 12:45:41
29944,29944,upi,356.25,success,,2024-08-13 19:45:40
29945,29945,upi,366.54,success,,2024-08-19 21:39:33
29946,29946,cod,444.72,success,,2024-10-28 21:18:57
29947,29947,card,427.63,success,,2024-10-18 19:13:38
29948,29948,upi,356.65,success,,2024-05-06 19:31:26
29949,29949,upi,436.2,success,,2024-11-13 12:29:37
29950,29950,upi,518.14,success,,2024-08-22 13:00:52
29951,29951,wallet,296.81,refunded,,2024-09-03 21:33:48
29952,29952,upi,473.94,success,,2024-05-31 20:32:10
29953,29953,cod,508.19,success,,2024-12-13 19:46:46
29954,29954,card,456.84,success,,2024-09-05 13:37:38
29955,29955,upi,290.14,success,,2024-09-20 19:08:28
29956,29956,upi,346.84,refunded,,2024-04-12 20:26:58
29957,29957,upi,395.72,success,,2024-08-09 19:30:28
29958,29958,upi,528.06,refunded,,2024-08-23 19:18:21
29959,29959,upi,318.46,success,,2024-11-18 13:26:11
29960,29960,upi,380.14,success,,2024-11-14 21:56:26
29961,29961,upi,392.53,success,,2024-11-25 13:00:55
29962,29962,card,521.68,success,,2024-09-11 19:50:46
29963,29963,card,336.18,success,,2024-12-02 13:16:33
29964,29964,upi,401.94,success,,2024-09-04 21:28:56
29965,29965,upi,348.74,success,,2024-08-20 19:54:30
29966,29966,card,174.81,success,,2024-10-24 13:06:53
29967,29967,upi,251.33,success,,2024-11-10 19:23:38
29968,29968,card,362.22,refunded,,2024-12-08 21:42:54
29969,29969,card,451.91,success,,2024-11-19 19:29:44
29970,29970,cod,313.18,success,,2024-11-11 12:14:50
29971,29971,wallet,484.8,success,,2024-08-25 19:05:21
29972,29972,card,331.66,success,,2024-09-05 21:47:24
29973,29973,wallet,488.97,success,,2024-09-01 20:17:30
29974,29974,wallet,191.03,success,,2024-12-20 20:56:36
29975,29975,card,332.15,refunded,,2024-11-07 13:00:06
29976,29976,upi,338.2,success,,2024-10-11 19:44:28
29977,29977,upi,195.19,success,,2024-12-04 12:29:13
29978,29978,cod,257.67,refunded,,2024-12-08 19:31:19
29979,29979,upi,430.7,success,,2024-12-20 20:25:05
29980,29980,wallet,270.76,success,,2024-12-22 19:35:07
29981,29981,cod,355.94,success,,2024-11-15 12:51:16
29982,29982,card,214.64,success,,2024-12-09 19:10:41
29983,29983,card,342.25,success,,2024-12-21 19:27:42
29984,29984,card,462.17,success,,2024-10-03 20:02:35
29985,29985,upi,130.99,success,,2024-12-17 12:06:53
29986,29986,upi,114.59,success,,2024-12-19 13:06:05
29987,29987,card,293.15,success,,2024-11-18 20:46:10
29988,29988,wallet,310.37,success,,2024-11-17 19:22:38
29989,29989,wallet,420.25,success,,2024-12-17 20:58:12
29990,29990,card,386.17,success,,2024-12-12 19:29:42
29991,29991,card,435.33,success,,2024-12-30 13:13:08
29992,29992,upi,438.15,failed,bank_decline,2024-12-24 19:31:10
29993,29993,upi,380.41,success,,2024-11-26 12:17:08
29994,29994,card,339.43,success,,2024-11-30 21:52:22
29995,29995,wallet,124.97,success,,2024-09-16 12:07:36
29996,29996,cod,390.6,success,,2024-08-25 21:45:23
29997,29997,wallet,416.21,success,,2024-10-12 19:58:43
29998,29998,wallet,413.73,success,,2024-10-19 19:08:29
29999,29999,upi,321.21,success,,2024-11-08 19:21:59
30000,30000,cod,449.71,success,,2024-12-09 12:29:31
30001,30001,upi,512.44,success,,2024-08-11 21:43:48
30002,30002,upi,384.35,refunded,,2024-10-16 19:34:52
30003,30003,upi,281.49,success,,2024-11-27 20:28:53
30004,30004,upi,336.47,success,,2024-10-30 20:25:14
30005,30005,card,489.77,success,,2024-10-19 21:40:53
30006,30006,card,542.05,success,,2024-12-08 21:45:15
30007,30007,upi,359.49,success,,2024-12-13 21:21:33
30008,30008,cod,328.82,success,,2024-08-19 20:07:31
30009,30009,wallet,360.69,success,,2024-09-09 20:50:38
30010,30010,upi,200.9,success,,2024-11-30 20:29:25
30011,30011,card,339.59,success,,2024-11-08 19:43:41
30012,30012,upi,369.1,success,,2024-09-02 12:16:45
30013,30013,card,226.02,success,,2024-10-05 21:27:39
30014,30014,upi,430.82,success,,2024-11-05 13:19:40
30015,30015,wallet,500.87,success,,2024-12-29 12:52:20
30016,30016,cod,194.04,success,,2024-11-01 19:39:57
30017,30017,upi,262.02,success,,2024-09-23 19:05:30
30018,30018,card,158.85,success,,2024-09-19 19:05:10
30019,30019,card,372.91,success,,2024-12-14 12:57:27
30020,30020,wallet,149.65,success,,2024-09-19 19:02:27
30021,30021,card,271.1,success,,2024-11-18 19:15:31
30022,30022,wallet,461.59,refunded,,2024-09-25 21:44:45
30023,30023,upi,515.16,success,,2024-09-19 12:36:48
30024,30024,wallet,199.72,success,,2024-11-25 20:48:52
30025,30025,card,440.86,success,,2024-08-18 19:55:46
30026,30026,upi,213.4,success,,2024-12-21 21:50:58
30027,30027,upi,339.5,success,,2024-12-25 20:12:19
30028,30028,cod,447.28,success,,2024-12-19 13:58:35
30029,30029,wallet,241.03,success,,2024-12-19 21:59:46
30030,30030,upi,231.77,success,,2024-12-05 21:38:15
30031,30031,upi,362.91,success,,2024-12-18 12:30:59
30032,30032,upi,266.42,success,,2024-12-10 13:48:46
30033,30033,cod,274.16,success,,2024-12-02 21:24:49
30034,30034,upi,216.33,success,,2024-12-16 19:09:28
30035,30035,upi,336.01,success,,2024-12-29 20:15:57
30036,30036,wallet,250.96,success,,2024-12-03 12:29:07
30037,30037,upi,186.46,success,,2024-11-24 13:46:48
30038,30038,upi,328.26,refunded,,2024-05-31 12:53:52
30039,30039,upi,466.84,success,,2024-05-24 20:17:18
30040,30040,card,395.17,success,,2024-10-09 12:38:48
30041,30041,upi,246.57,success,,2024-05-06 19:03:19
30042,30042,card,359.28,success,,2024-11-27 19:44:18
30043,30043,upi,455.57,success,,2024-08-25 12:29:45
30044,30044,card,211.12,success,,2024-09-06 13:58:45
30045,30045,card,382.1,success,,2024-05-22 20:35:12
30046,30046,upi,355.91,success,,2024-06-16 12:28:46
30047,30047,upi,451.74,success,,2024-09-28 19:05:58
30048,30048,wallet,351.53,success,,2024-07-15 19:34:47
30049,30049,upi,323.87,success,,2024-07-14 13:42:27
30050,30050,upi,202.86,success,,2024-08-19 19:10:14
30051,30051,card,342.98,success,,2024-09-25 20:24:44
30052,30052,wallet,271.52,success,,2024-08-26 13:28:32
30053,30053,upi,323.8,failed,bank_decline,2024-06-19 12:26:29
30054,30054,wallet,310.76,success,,2024-10-10 19:22:55
30055,30055,card,206.25,success,,2024-11-16 20:44:18
30056,30056,card,91.61,success,,2024-07-02 20:55:24
30057,30057,wallet,257.7,success,,2024-12-16 13:39:23
30058,30058,upi,438.8,success,,2024-12-03 19:45:39
30059,30059,upi,249.13,success,,2024-10-16 12:31:14
30060,30060,card,194.15,success,,2024-11-30 19:51:56
30061,30061,wallet,380.83,refunded,,2024-10-28 19:14:53
30062,30062,upi,151.45,success,,2024-12-04 20:47:59
30063,30063,upi,280.73,refunded,,2024-11-26 19:11:44
30064,30064,upi,383.74,success,,2024-12-04 19:26:39
30065,30065,upi,405.46,success,,2024-12-29 21:52:36
30066,30066,upi,193.67,success,,2024-10-19 21:55:39
30067,30067,upi,532.61,success,,2024-12-12 20:16:16
30068,30068,upi,574.12,success,,2024-12-09 19:11:58
30069,30069,card,133.89,success,,2024-12-14 19:56:29
30070,30070,upi,122.65,success,,2024-12-13 19:21:12
30071,30071,upi,535.2,success,,2024-12-25 19:04:08
30072,30072,wallet,405.93,success,,2024-12-21 12:56:23
30073,30073,card,587.1,success,,2024-12-14 19:00:17
30074,30074,upi,502.86,success,,2024-12-27 19:44:25
30075,30075,cod,574.46,success,,2024-12-24 20:29:41
30076,30076,card,375.2,success,,2024-12-10 12:11:47
30077,30077,card,219.19,success,,2024-10-19 12:04:51
30078,30078,upi,206.44,success,,2024-12-23 19:59:29
30079,30079,upi,370.16,success,,2024-12-29 20:33:13
30080,30080,upi,383.34,success,,2024-11-07 19:03:57
30081,30081,upi,350.71,refunded,,2024-08-27 20:33:13
30082,30082,upi,401.6,success,,2024-11-23 19:08:34
30083,30083,upi,385.14,success,,2024-11-30 13:06:07
30084,30084,cod,421.09,success,,2024-09-17 12:15:32
30085,30085,wallet,465.59,success,,2024-10-29 19:10:14
30086,30086,cod,269.31,success,,2024-12-13 20:19:07
30087,30087,upi,414.7,success,,2024-11-30 21:04:12
30088,30088,wallet,308.09,success,,2024-10-21 19:05:52
30089,30089,wallet,298.97,refunded,,2024-11-07 19:31:22
30090,30090,card,331.57,success,,2024-11-04 13:55:18
30091,30091,upi,424.9,success,,2024-12-01 19:36:28
30092,30092,upi,229.89,success,,2024-09-01 19:05:18
30093,30093,upi,156.97,success,,2024-12-10 19:50:49
30094,30094,cod,266.94,success,,2024-12-18 12:23:59
30095,30095,upi,317.77,success,,2024-12-15 12:47:09
30096,30096,upi,309.09,success,,2024-12-13 19:02:45
30097,30097,upi,309.22,success,,2024-12-04 20:34:26
30098,30098,card,258.28,success,,2024-06-28 20:07:27
30099,30099,upi,386.08,success,,2024-04-12 19:07:29
30100,30100,wallet,304.58,success,,2024-07-15 13:15:57
30101,30101,card,416.32,success,,2024-12-18 21:26:31
30102,30102,upi,351.07,refunded,,2024-10-08 12:41:31
30103,30103,upi,349.03,success,,2024-10-24 19:16:57
30104,30104,upi,237.43,success,,2024-12-22 12:04:40
30105,30105,upi,297.89,success,,2024-04-15 20:46:08
30106,30106,upi,132.03,success,,2024-11-17 20:37:09
30107,30107,wallet,448.59,success,,2024-11-17 20:48:31
30108,30108,upi,446.55,success,,2024-02-21 13:18:32
30109,30109,upi,337.67,success,,2024-02-24 21:11:06
30110,30110,wallet,484.27,success,,2024-11-08 21:47:22
30111,30111,upi,420.52,success,,2024-03-19 13:38:05
30112,30112,upi,328.67,success,,2024-03-08 13:50:46
30113,30113,cod,290.56,success,,2024-03-26 12:44:45
30114,30114,card,260.79,success,,2024-09-15 12:19:11
30115,30115,upi,233.19,success,,2024-05-14 20:41:54
30116,30116,upi,276.63,refunded,,2024-11-19 20:43:41
30117,30117,wallet,390.23,success,,2024-11-29 13:12:51
30118,30118,upi,287.78,success,,2024-10-21 19:58:33
30119,30119,upi,140.05,success,,2024-10-03 19:33:07
30120,30120,card,356.92,failed,bank_decline,2024-09-16 19:52:22
30121,30121,upi,353.45,success,,2024-10-12 19:32:33
30122,30122,wallet,311.26,success,,2024-09-09 13:35:39
30123,30123,wallet,424.73,success,,2024-12-09 19:15:06
30124,30124,card,130.94,success,,2024-10-13 12:04:06
30125,30125,wallet,410.88,failed,bank_decline,2024-12-11 19:24:07
30126,30126,wallet,406.97,success,,2024-08-20 13:58:10
30127,30127,upi,324.93,success,,2024-09-22 19:18:58
30128,30128,upi,123.44,success,,2024-12-17 13:49:29
30129,30129,cod,294.65,success,,2024-07-17 20:01:57
30130,30130,upi,369.89,failed,bank_decline,2024-11-26 19:58:58
30131,30131,upi,406.97,refunded,,2024-08-27 19:21:43
30132,30132,card,203.73,success,,2024-04-09 19:32:15
30133,30133,upi,498.85,success,,2024-04-26 13:33:26
30134,30134,upi,363.43,success,,2024-04-26 19:00:47
30135,30135,card,289.29,success,,2024-08-08 12:13:55
30136,30136,upi,290.73,success,,2024-05-19 20:05:55
30137,30137,wallet,418.38,success,,2024-04-09 20:54:57
30138,30138,upi,455.02,success,,2024-04-15 20:36:29
30139,30139,upi,357.47,success,,2024-12-02 19:46:54
30140,30140,card,301.15,success,,2024-09-09 19:05:13
30141,30141,upi,458.52,success,,2024-10-14 19:03:45
30142,30142,upi,397.88,success,,2024-10-07 20:57:35
30143,30143,upi,318.8,success,,2024-03-18 19:29:53
30144,30144,upi,492.99,success,,2024-03-10 13:23:55
30145,30145,upi,335.63,success,,2024-11-11 21:00:48
30146,30146,wallet,392.92,success,,2024-11-25 21:39:32
30147,30147,upi,267.87,refunded,,2024-06-29 19:34:28
30148,30148,upi,248.58,success,,2024-03-10 20:24:56
30149,30149,upi,236.18,success,,2024-06-08 13:38:11
30150,30150,card,378.52,success,,2024-10-01 13:48:57
30151,30151,wallet,465.52,success,,2024-10-03 12:08:13
30152,30152,upi,215.46,success,,2024-04-01 20:07:53
30153,30153,wallet,420.5,success,,2024-06-09 19:19:34
30154,30154,card,319.68,failed,bank_decline,2024-04-24 19:34:57
30155,30155,wallet,267.59,success,,2024-09-24 13:56:25
30156,30156,wallet,475.99,success,,2024-04-01 12:25:24
30157,30157,card,403.88,success,,2024-09-24 12:36:18
30158,30158,upi,374.56,success,,2024-07-08 20:24:12
30159,30159,upi,386.15,success,,2024-07-11 20:04:13
30160,30160,upi,259.88,success,,2024-12-27 20:24:42
30161,30161,upi,334.36,refunded,,2024-12-13 20:53:49
30162,30162,upi,258.28,success,,2024-12-26 19:55:24
30163,30163,upi,381.17,success,,2024-12-30 13:06:59
30164,30164,upi,339.25,success,,2024-12-30 20:58:59
30165,30165,upi,431.35,success,,2024-12-30 13:01:09
30166,30166,card,314.18,success,,2024-11-09 13:10:44
30167,30167,upi,241.25,success,,2024-12-15 12:29:33
30168,30168,wallet,453.8,success,,2024-12-16 20:37:34
30169,30169,upi,381.64,success,,2024-12-17 13:32:27
30170,30170,upi,367.18,refunded,,2024-11-11 20:05:18
30171,30171,wallet,173.19,success,,2024-12-15 19:27:55
30172,30172,upi,182.59,success,,2024-09-23 19:39:07
30173,30173,upi,335.18,success,,2024-12-04 20:31:48
30174,30174,upi,321.43,failed,bank_decline,2024-11-13 19:26:57
30175,30175,upi,277.24,success,,2024-12-22 21:36:56
30176,30176,card,284.98,success,,2024-09-16 13:09:27
30177,30177,upi,320.28,success,,2024-09-11 20:04:53
30178,30178,upi,226.34,success,,2024-09-16 19:37:53
30179,30179,upi,362.96,success,,2024-12-01 13:02:14
30180,30180,wallet,363.92,success,,2024-09-10 19:33:57
30181,30181,card,443.16,success,,2024-07-17 19:06:52
30182,30182,upi,409.85,success,,2024-08-21 12:50:14
30183,30183,card,555.34,success,,2024-11-27 20:56:08
30184,30184,card,545.07,success,,2024-10-20 20:46:35
30185,30185,wallet,436.83,failed,bank_decline,2024-08-07 21:46:10
30186,30186,upi,374.13,failed,bank_decline,2024-10-23 19:03:23
30187,30187,card,255.85,success,,2024-07-29 19:11:42
30188,30188,upi,406.12,success,,2024-11-20 12:00:26
30189,30189,upi,629.22,success,,2024-07-23 13:46:46
30190,30190,upi,522.11,success,,2024-11-08 13:10:50
30191,30191,upi,478.65,success,,2024-07-07 13:00:42
30192,30192,upi,398.91,success,,2024-12-20 13:40:22
30193,30193,wallet,407.08,refunded,,2024-12-30 20:31:48
30194,30194,upi,191.17,success,,2024-10-15 19:19:32
30195,30195,card,321.64,success,,2024-10-27 12:09:43
30196,30196,card,397.37,success,,2024-07-15 19:35:30
30197,30197,upi,301.41,success,,2024-10-10 12:33:50
30198,30198,upi,462.08,success,,2024-09-30 20:15:40
30199,30199,upi,308.8,success,,2024-10-18 20:36:56
30200,30200,upi,539.73,success,,2024-08-05 19:47:16
30201,30201,upi,420.93,success,,2024-07-24 20:55:07
30202,30202,cod,491.37,success,,2024-08-19 12:33:06
30203,30203,upi,438.51,success,,2024-12-08 13:19:46
30204,30204,upi,530.15,success,,2024-12-21 12:55:18
30205,30205,card,514.47,success,,2024-09-16 19:13:09
30206,30206,wallet,247.71,success,,2024-11-17 12:31:53
30207,30207,wallet,297.43,success,,2024-12-13 19:15:27
30208,30208,card,415.04,success,,2024-12-15 19:36:42
30209,30209,wallet,339.26,success,,2024-12-20 12:25:35
30210,30210,wallet,532.68,success,,2024-11-16 19:42:17
30211,30211,upi,409.39,refunded,,2024-11-08 20:37:16
30212,30212,card,511.59,success,,2024-12-12 19:03:15
30213,30213,upi,243.89,success,,2024-11-29 13:22:44
30214,30214,wallet,385.39,success,,2024-12-21 13:29:05
30215,30215,upi,406.47,success,,2024-12-25 20:47:26
30216,30216,card,317.0,refunded,,2024-11-19 19:55:47
30217,30217,upi,280.71,success,,2024-07-29 13:29:40
30218,30218,upi,374.89,success,,2024-05-26 13:26:24
30219,30219,card,187.23,refunded,,2024-04-15 20:49:20
30220,30220,card,378.12,success,,2024-12-03 21:02:32
30221,30221,upi,332.59,success,,2024-07-25 21:04:43
30222,30222,upi,466.58,success,,2024-05-11 20:26:46
30223,30223,upi,411.36,success,,2024-04-26 20:43:07
30224,30224,card,395.07,success,,2024-05-14 12:50:54
30225,30225,card,375.38,success,,2024-07-08 19:42:50
30226,30226,card,357.52,success,,2024-04-21 13:46:18
30227,30227,upi,250.82,success,,2024-07-01 19:40:15
30228,30228,wallet,293.66,success,,2024-07-31 12:59:12
30229,30229,upi,171.67,success,,2024-06-11 20:35:23
30230,30230,upi,440.89,success,,2024-06-12 20:57:51
30231,30231,card,419.08,refunded,,2024-07-02 12:38:05
30232,30232,wallet,323.6,success,,2024-10-17 20:36:33
30233,30233,wallet,327.89,success,,2024-10-11 20:25:49
30234,30234,card,396.11,success,,2024-08-19 12:01:16
30235,30235,card,374.6,success,,2024-12-22 13:51:49
30236,30236,wallet,288.25,success,,2024-12-29 20:49:37
30237,30237,card,409.51,success,,2024-12-29 13:48:42
30238,30238,upi,178.29,success,,2024-09-28 20:59:31
30239,30239,upi,362.85,success,,2024-06-04 12:24:19
30240,30240,card,445.71,success,,2024-09-25 19:21:55
30241,30241,upi,249.62,success,,2024-04-21 21:44:46
30242,30242,wallet,630.23,success,,2024-09-23 19:29:14
30243,30243,card,261.02,refunded,,2024-08-11 19:08:30
30244,30244,wallet,419.3,success,,2024-03-15 20:26:10
30245,30245,wallet,243.14,success,,2024-09-04 20:52:12
30246,30246,upi,341.73,success,,2024-08-25 21:45:26
30247,30247,wallet,347.41,success,,2024-06-28 19:27:18
30248,30248,wallet,458.47,success,,2024-08-07 12:34:48
30249,30249,wallet,334.92,success,,2024-06-04 19:59:18
30250,30250,upi,387.72,success,,2024-06-19 19:31:55
30251,30251,card,212.65,success,,2024-07-02 12:51:20
30252,30252,cod,352.27,success,,2024-12-28 20:47:22
30253,30253,card,386.55,success,,2024-05-27 19:35:57
30254,30254,card,379.03,success,,2024-04-27 21:44:16
30255,30255,upi,269.56,success,,2024-03-15 12:20:33
30256,30256,wallet,486.09,success,,2024-10-22 13:14:44
30257,30257,card,290.33,success,,2024-10-02 13:45:14
30258,30258,upi,294.61,success,,2024-06-22 21:39:27
30259,30259,card,395.11,failed,bank_decline,2024-08-30 20:12:23
30260,30260,upi,384.54,success,,2024-12-15 12:00:15
30261,30261,cod,407.3,success,,2024-12-26 12:34:25
30262,30262,upi,321.33,success,,2024-09-15 20:12:59
30263,30263,card,353.92,success,,2024-08-09 19:23:21
