traffic_id,city_id,date,hour,traffic_index
3691,6,2024-01-21,12,3.79
3692,6,2024-01-21,19,5.88
3693,6,2024-01-22,12,6.89
3694,6,2024-01-22,19,5.05
3695,6,2024-01-23,12,7.04
3696,6,2024-01-23,19,4.67
3697,6,2024-01-24,12,5.91
3698,6,2024-01-24,19,5.18
3699,6,2024-01-25,12,7.17
3700,6,2024-01-25,19,5.66
3701,6,2024-01-26,12,5.66
3702,6,2024-01-26,19,3.92
3703,6,2024-01-27,12,5.56
3704,6,2024-01-27,19,4.9
3705,6,2024-01-28,12,4.48
3706,6,2024-01-28,19,4.4
3707,6,2024-01-29,12,5.74
3708,6,2024-01-29,19,6.18
3709,6,2024-01-30,12,6.87
3710,6,2024-01-30,19,3.6
3711,6,2024-01-31,12,6.15
3712,6,2024-01-31,19,5.4
3713,6,2024-02-01,12,4.52
3714,6,2024-02-01,19,7.45
3715,6,2024-02-02,12,5.06
3716,6,2024-02-02,19,6.29
3717,6,2024-02-03,12,4.04
3718,6,2024-02-03,19,3.44
3719,6,2024-02-04,12,3.53
3720,6,2024-02-04,19,3.72
3721,6,2024-02-05,12,6.77
3722,6,2024-02-05,19,7.89
3723,6,2024-02-06,12,6.58
3724,6,2024-02-06,19,4.2
3725,6,2024-02-07,12,5.02
3726,6,2024-02-07,19,6.62
3727,6,2024-02-08,12,5.7
3728,6,2024-02-08,19,4.5
3729,6,2024-02-09,12,6.19
3730,6,2024-02-09,19,5.88
3731,6,2024-02-10,12,3.21
3732,6,2024-02-10,19,4.73
3733,6,2024-02-11,12,5.15
3734,6,2024-02-11,19,3.83
3735,6,2024-02-12,12,7.96
3736,6,2024-02-12,19,8.16
3737,6,2024-02-13,12,6.03
3738,6,2024-02-13,19,5.83
3739,6,2024-02-14,12,5.12
3740,6,2024-02-14,19,6.61
3741,6,2024-02-15,12,6.15
3742,6,2024-02-15,19,7.95
3743,6,2024-02-16,12,4.82
3744,6,2024-02-16,19,6.69
3745,6,2024-02-17,12,6.1
3746,6,2024-02-17,19,3.72
3747,6,2024-02-18,12,3.8
3748,6,2024-02-18,19,3.46
3749,6,2024-02-19,12,6.03
3750,6,2024-02-19,19,6.22
3751,6,2024-02-20,12,5.43
3752,6,2024-02-20,19,5.93
3753,6,2024-02-21,12,5.16
3754,6,2024-02-21,19,5.37
3755,6,2024-02-22,12,7.62
3756,6,2024-02-22,19,3.07
3757,6,2024-02-23,12,5.89
3758,6,2024-02-23,19,5.06
3759,6,2024-02-24,12,5.24
3760,6,2024-02-24,19,3.96
3761,6,2024-02-25,12,4.93
3762,6,2024-02-25,19,5.29
3763,6,2024-02-26,12,5.78
3764,6,2024-02-26,19,4.87
3765,6,2024-02-27,12,5.89
3766,6,2024-02-27,19,6.46
3767,6,2024-02-28,12,5.04
3768,6,2024-02-28,19,6.56
3769,6,2024-02-29,12,7.83
3770,6,2024-02-29,19,6.19
3771,6,2024-03-01,12,6.75
3772,6,2024-03-01,19,6.07
3773,6,2024-03-02,12,7.13
3774,6,2024-03-02,19,4.09
3775,6,2024-03-03,12,5.65
3776,6,2024-03-03,19,4.97
3777,6,2024-03-04,12,4.77
3778,6,2024-03-04,19,5.4
3779,6,2024-03-05,12,4.55
3780,6,2024-03-05,19,6.3
3781,6,2024-03-06,12,8.74
3782,6,2024-03-06,19,6.58
3783,6,2024-03-07,12,6.39
3784,6,2024-03-07,19,7.47
3785,6,2024-03-08,12,5.48
3786,6,2024-03-08,19,5.18
3787,6,2024-03-09,12,5.54
3788,6,2024-03-09,19,6.22
3789,6,2024-03-10,12,4.33
3790,6,2024-03-10,19,6.21
3791,6,2024-03-11,12,5.57
3792,6,2024-03-11,19,6.61
3793,6,2024-03-12,12,6.29
3794,6,2024-03-12,19,7.12
3795,6,2024-03-13,12,6.17
3796,6,2024-03-13,19,4.37
3797,6,2024-03-14,12,4.91
3798,6,2024-03-14,19,5.5
3799,6,2024-03-15,12,5.67
3800,6,2024-03-15,19,6.06
3801,6,2024-03-16,12,4.36
3802,6,2024-03-16,19,5.74
3803,6,2024-03-17,12,3.71
3804,6,2024-03-17,19,3.53
3805,6,2024-03-18,12,3.74
3806,6,2024-03-18,19,4.94
3807,6,2024-03-19,12,7.54
3808,6,2024-03-19,19,6.36
3809,6,2024-03-20,12,4.94
3810,6,2024-03-20,19,6.41
3811,6,2024-03-21,12,7.06
3812,6,2024-03-21,19,6.75
3813,6,2024-03-22,12,7.01
3814,6,2024-03-22,19,6.13
3815,6,2024-03-23,12,3.96
3816,6,2024-03-23,19,5.25
3817,6,2024-03-24,12,3.87
3818,6,2024-03-24,19,2.19
3819,6,2024-03-25,12,5.73
3820,6,2024-03-25,19,5.04
3821,6,2024-03-26,12,5.29
3822,6,2024-03-26,19,4.93
3823,6,2024-03-27,12,5.95
3824,6,2024-03-27,19,5.21
3825,6,2024-03-28,12,8.16
3826,6,2024-03-28,19,6.5
3827,6,2024-03-29,12,5.71
3828,6,2024-03-29,19,5.38
3829,6,2024-03-30,12,3.99
3830,6,2024-03-30,19,5.12
3831,6,2024-03-31,12,5.77
3832,6,2024-03-31,19,4.15
3833,6,2024-04-01,12,6.09
3834,6,2024-04-01,19,6.44
3835,6,2024-04-02,12,5.18
3836,6,2024-04-02,19,4.44
3837,6,2024-04-03,12,5.51
3838,6,2024-04-03,19,6.42
3839,6,2024-04-04,12,6.13
3840,6,2024-04-04,19,6.38
3841,6,2024-04-05,12,5.62
3842,6,2024-04-05,19,7.4
3843,6,2024-04-06,12,4.79
3844,6,2024-04-06,19,5.45
3845,6,2024-04-07,12,3.39
3846,6,2024-04-07,19,4.95
3847,6,2024-04-08,12,6.66
3848,6,2024-04-08,19,5.66
3849,6,2024-04-09,12,7.82
3850,6,2024-04-09,19,7.4
3851,6,2024-04-10,12,5.76
3852,6,2024-04-10,19,5.0
3853,6,2024-04-11,12,4.96
3854,6,2024-04-11,19,4.93
3855,6,2024-04-12,12,5.51
3856,6,2024-04-12,19,6.05
3857,6,2024-04-13,12,4.91
3858,6,2024-04-13,19,2.21
3859,6,2024-04-14,12,3.05
3860,6,2024-04-14,19,5.67
3861,6,2024-04-15,12,6.2
3862,6,2024-04-15,19,6.16
3863,6,2024-04-16,12,5.43
3864,6,2024-04-16,19,7.71
3865,6,2024-04-17,12,4.82
3866,6,2024-04-17,19,6.88
3867,6,2024-04-18,12,6.22
3868,6,2024-04-18,19,6.61
3869,6,2024-04-19,12,7.6
3870,6,2024-04-19,19,4.72
3871,6,2024-04-20,12,3.86
3872,6,2024-04-20,19,5.29
3873,6,2024-04-21,12,5.45
3874,6,2024-04-21,19,4.38
3875,6,2024-04-22,12,5.54
3876,6,2024-04-22,19,6.27
3877,6,2024-04-23,12,5.48
3878,6,2024-04-23,19,5.52
3879,6,2024-04-24,12,6.22
3880,6,2024-04-24,19,6.17
3881,6,2024-04-25,12,5.63
3882,6,2024-04-25,19,6.1
3883,6,2024-04-26,12,5.06
3884,6,2024-04-26,19,5.35
3885,6,2024-04-27,12,1.85
3886,6,2024-04-27,19,4.7
3887,6,2024-04-28,12,4.43
3888,6,2024-04-28,19,3.92
3889,6,2024-04-29,12,5.47
3890,6,2024-04-29,19,6.4
3891,6,2024-04-30,12,6.5
3892,6,2024-04-30,19,5.5
3893,6,2024-05-01,12,6.42
3894,6,2024-05-01,19,6.22
3895,6,2024-05-02,12,6.36
3896,6,2024-05-02,19,4.28
3897,6,2024-05-03,12,6.18
3898,6,2024-05-03,19,7.23
3899,6,2024-05-04,12,4.88
3900,6,2024-05-04,19,5.47
3901,6,2024-05-05,12,3.47
3902,6,2024-05-05,19,4.24
3903,6,2024-05-06,12,6.13
3904,6,2024-05-06,19,4.63
3905,6,2024-05-07,12,7.69
3906,6,2024-05-07,19,3.57
3907,6,2024-05-08,12,5.61
3908,6,2024-05-08,19,9.15
3909,6,2024-05-09,12,7.49
3910,6,2024-05-09,19,6.1
3911,6,2024-05-10,12,7.68
3912,6,2024-05-10,19,7.85
3913,6,2024-05-11,12,4.89
3914,6,2024-05-11,19,3.14
3915,6,2024-05-12,12,5.96
3916,6,2024-05-12,19,4.33
3917,6,2024-05-13,12,4.89
3918,6,2024-05-13,19,5.83
3919,6,2024-05-14,12,4.28
3920,6,2024-05-14,19,5.65
3921,6,2024-05-15,12,5.44
3922,6,2024-05-15,19,6.19
3923,6,2024-05-16,12,5.32
3924,6,2024-05-16,19,5.79
3925,6,2024-05-17,12,5.63
3926,6,2024-05-17,19,5.54
3927,6,2024-05-18,12,5.09
3928,6,2024-05-18,19,4.16
3929,6,2024-05-19,12,4.05
3930,6,2024-05-19,19,6.68
3931,6,2024-05-20,12,5.56
3932,6,2024-05-20,19,6.12
3933,6,2024-05-21,12,7.68
3934,6,2024-05-21,19,6.1
3935,6,2024-05-22,12,5.26
3936,6,2024-05-22,19,8.27
3937,6,2024-05-23,12,6.9
3938,6,2024-05-23,19,7.04
3939,6,2024-05-24,12,5.4
3940,6,2024-05-24,19,4.88
3941,6,2024-05-25,12,5.06
3942,6,2024-05-25,19,5.08
3943,6,2024-05-26,12,4.17
3944,6,2024-05-26,19,4.32
3945,6,2024-05-27,12,4.97
3946,6,2024-05-27,19,4.75
3947,6,2024-05-28,12,5.81
3948,6,2024-05-28,19,6.39
3949,6,2024-05-29,12,5.73
3950,6,2024-05-29,19,5.7
3951,6,2024-05-30,12,5.82
3952,6,2024-05-30,19,5.9
3953,6,2024-05-31,12,6.34
3954,6,2024-05-31,19,6.35
3955,6,2024-06-01,12,4.75
3956,6,2024-06-01,19,2.42
3957,6,2024-06-02,12,3.82
3958,6,2024-06-02,19,5.69
3959,6,2024-06-03,12,8.02
3960,6,2024-06-03,19,6.09
3961,6,2024-06-04,12,5.02
3962,6,2024-06-04,19,6.34
3963,6,2024-06-05,12,5.98
3964,6,2024-06-05,19,4.6
3965,6,2024-06-06,12,6.19
3966,6,2024-06-06,19,5.93
3967,6,2024-06-07,12,5.72
3968,6,2024-06-07,19,4.82
3969,6,2024-06-08,12,5.06
3970,6,2024-06-08,19,3.85
3971,6,2024-06-09,12,5.15
3972,6,2024-06-09,19,4.29
3973,6,2024-06-10,12,5.9
3974,6,2024-06-10,19,6.44
3975,6,2024-06-11,12,6.36
3976,6,2024-06-11,19,7.04
3977,6,2024-06-12,12,6.24
3978,6,2024-06-12,19,6.53
3979,6,2024-06-13,12,4.8
3980,6,2024-06-13,19,5.33
3981,6,2024-06-14,12,5.79
3982,6,2024-06-14,19,6.88
3983,6,2024-06-15,12,5.02
3984,6,2024-06-15,19,5.04
3985,6,2024-06-16,12,5.0
3986,6,2024-06-16,19,3.63
3987,6,2024-06-17,12,6.23
3988,6,2024-06-17,19,6.68
3989,6,2024-06-18,12,6.94
3990,6,2024-06-18,19,4.67
3991,6,2024-06-19,12,7.18
3992,6,2024-06-19,19,7.91
3993,6,2024-06-20,12,5.43
3994,6,2024-06-20,19,5.87
3995,6,2024-06-21,12,4.98
3996,6,2024-06-21,19,6.14
3997,6,2024-06-22,12,6.02
3998,6,2024-06-22,19,6.25
3999,6,2024-06-23,12,4.78
4000,6,2024-06-23,19,6.53
4001,6,2024-06-24,12,5.37
4002,6,2024-06-24,19,7.7
4003,6,2024-06-25,12,6.82
4004,6,2024-06-25,19,7.54
4005,6,2024-06-26,12,7.25
4006,6,2024-06-26,19,5.53
4007,6,2024-06-27,12,8.17
4008,6,2024-06-27,19,5.85
4009,6,2024-06-28,12,6.06
4010,6,2024-06-28,19,5.16
4011,6,2024-06-29,12,5.78
4012,6,2024-06-29,19,4.54
4013,6,2024-06-30,12,5.17
4014,6,2024-06-30,19,4.27
4015,6,2024-07-01,12,6.26
4016,6,2024-07-01,19,5.0
4017,6,2024-07-02,12,5.18
4018,6,2024-07-02,19,6.03
4019,6,2024-07-03,12,6.16
4020,6,2024-07-03,19,7.8
4021,6,2024-07-04,12,5.49
4022,6,2024-07-04,19,4.1
4023,6,2024-07-05,12,6.68
4024,6,2024-07-05,19,6.92
4025,6,2024-07-06,12,3.52
4026,6,2024-07-06,19,4.79
4027,6,2024-07-07,12,3.7
4028,6,2024-07-07,19,3.47
4029,6,2024-07-08,12,6.79
4030,6,2024-07-08,19,6.86
4031,6,2024-07-09,12,6.49
4032,6,2024-07-09,19,4.33
4033,6,2024-07-10,12,6.24
4034,6,2024-07-10,19,4.95
4035,6,2024-07-11,12,4.64
4036,6,2024-07-11,19,7.19
4037,6,2024-07-12,12,6.0
4038,6,2024-07-12,19,6.3
4039,6,2024-07-13,12,3.78
4040,6,2024-07-13,19,5.89
4041,6,2024-07-14,12,4.81
4042,6,2024-07-14,19,6.02
4043,6,2024-07-15,12,5.36
4044,6,2024-07-15,19,5.93
4045,6,2024-07-16,12,6.87
4046,6,2024-07-16,19,5.91
4047,6,2024-07-17,12,6.17
4048,6,2024-07-17,19,2.97
4049,6,2024-07-18,12,5.55
4050,6,2024-07-18,19,5.87
4051,6,2024-07-19,12,4.76
4052,6,2024-07-19,19,7.56
4053,6,2024-07-20,12,3.0
4054,6,2024-07-20,19,5.66
4055,6,2024-07-21,12,4.0
4056,6,2024-07-21,19,3.55
4057,6,2024-07-22,12,6.01
4058,6,2024-07-22,19,6.59
4059,6,2024-07-23,12,5.87
4060,6,2024-07-23,19,6.1
4061,6,2024-07-24,12,5.3
4062,6,2024-07-24,19,5.66
4063,6,2024-07-25,12,4.02
4064,6,2024-07-25,19,7.11
4065,6,2024-07-26,12,7.27
4066,6,2024-07-26,19,5.55
4067,6,2024-07-27,12,4.43
4068,6,2024-07-27,19,3.5
4069,6,2024-07-28,12,3.85
4070,6,2024-07-28,19,3.82
4071,6,2024-07-29,12,6.02
4072,6,2024-07-29,19,5.41
4073,6,2024-07-30,12,5.76
4074,6,2024-07-30,19,5.31
4075,6,2024-07-31,12,6.37
4076,6,2024-07-31,19,6.33
4077,6,2024-08-01,12,8.06
4078,6,2024-08-01,19,6.25
4079,6,2024-08-02,12,7.57
4080,6,2024-08-02,19,6.66
4081,6,2024-08-03,12,4.18
4082,6,2024-08-03,19,5.19
4083,6,2024-08-04,12,4.6
4084,6,2024-08-04,19,5.89
4085,6,2024-08-05,12,4.94
4086,6,2024-08-05,19,4.56
4087,6,2024-08-06,12,4.56
4088,6,2024-08-06,19,5.29
4089,6,2024-08-07,12,6.38
4090,6,2024-08-07,19,6.57
4091,6,2024-08-08,12,6.81
4092,6,2024-08-08,19,6.36
4093,6,2024-08-09,12,4.11
4094,6,2024-08-09,19,6.47
4095,6,2024-08-10,12,3.8
4096,6,2024-08-10,19,5.76
4097,6,2024-08-11,12,3.85
4098,6,2024-08-11,19,3.58
4099,6,2024-08-12,12,4.39
4100,6,2024-08-12,19,5.66
4101,6,2024-08-13,12,7.15
4102,6,2024-08-13,19,6.18
4103,6,2024-08-14,12,6.1
4104,6,2024-08-14,19,7.38
4105,6,2024-08-15,12,4.39
4106,6,2024-08-15,19,6.74
4107,6,2024-08-16,12,5.65
4108,6,2024-08-16,19,6.69
4109,6,2024-08-17,12,5.14
4110,6,2024-08-17,19,3.37
4111,6,2024-08-18,12,4.47
4112,6,2024-08-18,19,3.23
4113,6,2024-08-19,12,5.76
4114,6,2024-08-19,19,5.57
4115,6,2024-08-20,12,7.43
4116,6,2024-08-20,19,6.05
4117,6,2024-08-21,12,5.99
4118,6,2024-08-21,19,5.67
4119,6,2024-08-22,12,7.07
4120,6,2024-08-22,19,6.24
4121,6,2024-08-23,12,5.72
4122,6,2024-08-23,19,4.98
4123,6,2024-08-24,12,2.35
4124,6,2024-08-24,19,2.97
4125,6,2024-08-25,12,4.2
4126,6,2024-08-25,19,5.22
4127,6,2024-08-26,12,6.5
4128,6,2024-08-26,19,7.18
4129,6,2024-08-27,12,6.63
4130,6,2024-08-27,19,4.99
4131,6,2024-08-28,12,3.26
4132,6,2024-08-28,19,4.97
4133,6,2024-08-29,12,6.54
4134,6,2024-08-29,19,6.04
4135,6,2024-08-30,12,4.97
4136,6,2024-08-30,19,5.86
4137,6,2024-08-31,12,4.13
4138,6,2024-08-31,19,6.15
4139,6,2024-09-01,12,5.26
4140,6,2024-09-01,19,4.07
4141,6,2024-09-02,12,5.68
4142,6,2024-09-02,19,6.57
4143,6,2024-09-03,12,5.65
4144,6,2024-09-03,19,6.61
4145,6,2024-09-04,12,6.4
4146,6,2024-09-04,19,8.17
4147,6,2024-09-05,12,6.74
4148,6,2024-09-05,19,8.22
4149,6,2024-09-06,12,6.0
4150,6,2024-09-06,19,7.36
4151,6,2024-09-07,12,6.23
4152,6,2024-09-07,19,3.16
4153,6,2024-09-08,12,4.81
4154,6,2024-09-08,19,3.79
4155,6,2024-09-09,12,6.85
4156,6,2024-09-09,19,5.26
4157,6,2024-09-10,12,6.36
4158,6,2024-09-10,19,6.9
4159,6,2024-09-11,12,6.58
4160,6,2024-09-11,19,6.77
4161,6,2024-09-12,12,5.02
4162,6,2024-09-12,19,6.46
4163,6,2024-09-13,12,6.8
4164,6,2024-09-13,19,5.72
4165,6,2024-09-14,12,5.08
4166,6,2024-09-14,19,4.56
4167,6,2024-09-15,12,5.25
4168,6,2024-09-15,19,3.86
4169,6,2024-09-16,12,5.24
4170,6,2024-09-16,19,6.41
4171,6,2024-09-17,12,6.87
4172,6,2024-09-17,19,5.56
4173,6,2024-09-18,12,6.41
4174,6,2024-09-18,19,5.75
4175,6,2024-09-19,12,6.35
4176,6,2024-09-19,19,5.28
4177,6,2024-09-20,12,6.42
4178,6,2024-09-20,19,6.66
4179,6,2024-09-21,12,3.42
4180,6,2024-09-21,19,4.32
4181,6,2024-09-22,12,4.9
4182,6,2024-09-22,19,4.37
4183,6,2024-09-23,12,6.45
4184,6,2024-09-23,19,5.9
4185,6,2024-09-24,12,5.2
4186,6,2024-09-24,19,5.35
4187,6,2024-09-25,12,8.2
4188,6,2024-09-25,19,7.14
4189,6,2024-09-26,12,5.87
4190,6,2024-09-26,19,4.77
4191,6,2024-09-27,12,5.64
4192,6,2024-09-27,19,4.39
4193,6,2024-09-28,12,4.08
4194,6,2024-09-28,19,3.15
4195,6,2024-09-29,12,5.89
4196,6,2024-09-29,19,4.27
4197,6,2024-09-30,12,5.8
4198,6,2024-09-30,19,7.43
4199,6,2024-10-01,12,4.34
4200,6,2024-10-01,19,4.7
4201,6,2024-10-02,12,6.94
4202,6,2024-10-02,19,6.42
4203,6,2024-10-03,12,4.83
4204,6,2024-10-03,19,6.37
4205,6,2024-10-04,12,4.22
4206,6,2024-10-04,19,6.9
4207,6,2024-10-05,12,3.61
4208,6,2024-10-05,19,4.06
4209,6,2024-10-06,12,6.16
4210,6,2024-10-06,19,6.1
4211,6,2024-10-07,12,5.37
4212,6,2024-10-07,19,5.27
4213,6,2024-10-08,12,5.4
4214,6,2024-10-08,19,5.49
4215,6,2024-10-09,12,6.38
4216,6,2024-10-09,19,5.87
4217,6,2024-10-10,12,5.96
4218,6,2024-10-10,19,4.72
4219,6,2024-10-11,12,7.41
4220,6,2024-10-11,19,7.39
4221,6,2024-10-12,12,4.42
4222,6,2024-10-12,19,4.35
4223,6,2024-10-13,12,5.55
4224,6,2024-10-13,19,2.71
4225,6,2024-10-14,12,7.01
4226,6,2024-10-14,19,5.24
4227,6,2024-10-15,12,5.81
4228,6,2024-10-15,19,5.79
4229,6,2024-10-16,12,6.02
4230,6,2024-10-16,19,5.33
4231,6,2024-10-17,12,6.65
4232,6,2024-10-17,19,5.73
4233,6,2024-10-18,12,6.16
4234,6,2024-10-18,19,5.91
4235,6,2024-10-19,12,4.78
4236,6,2024-10-19,19,3.87
4237,6,2024-10-20,12,4.38
4238,6,2024-10-20,19,5.68
4239,6,2024-10-21,12,6.43
4240,6,2024-10-21,19,6.98
4241,6,2024-10-22,12,6.55
4242,6,2024-10-22,19,5.58
4243,6,2024-10-23,12,6.27
4244,6,2024-10-23,19,4.67
4245,6,2024-10-24,12,6.4
4246,6,2024-10-24,19,5.36
4247,6,2024-10-25,12,6.76
4248,6,2024-10-25,19,6.31
4249,6,2024-10-26,12,6.4
4250,6,2024-10-26,19,5.32
4251,6,2024-10-27,12,2.65
4252,6,2024-10-27,19,4.07
4253,6,2024-10-28,12,7.79
4254,6,2024-10-28,19,5.44
4255,6,2024-10-29,12,5.18
4256,6,2024-10-29,19,7.08
4257,6,2024-10-30,12,6.28
4258,6,2024-10-30,19,6.98
4259,6,2024-10-31,12,6.44
4260,6,2024-10-31,19,6.05
4261,6,2024-11-01,12,7.51
4262,6,2024-11-01,19,6.51
4263,6,2024-11-02,12,4.06
4264,6,2024-11-02,19,5.56
4265,6,2024-11-03,12,4.53
4266,6,2024-11-03,19,4.9
4267,6,2024-11-04,12,6.51
4268,6,2024-11-04,19,4.95
4269,6,2024-11-05,12,7.15
4270,6,2024-11-05,19,5.87
4271,6,2024-11-06,12,5.71
4272,6,2024-11-06,19,3.8
4273,6,2024-11-07,12,7.23
4274,6,2024-11-07,19,7.0
4275,6,2024-11-08,12,3.98
4276,6,2024-11-08,19,5.76
4277,6,2024-11-09,12,3.57
4278,6,2024-11-09,19,5.02
4279,6,2024-11-10,12,4.42
4280,6,2024-11-10,19,3.74
4281,6,2024-11-11,12,6.47
4282,6,2024-11-11,19,7.23
4283,6,2024-11-12,12,6.11
4284,6,2024-11-12,19,6.27
4285,6,2024-11-13,12,6.67
4286,6,2024-11-13,19,6.22
4287,6,2024-11-14,12,6.43
4288,6,2024-11-14,19,7.19
4289,6,2024-11-15,12,7.45
4290,6,2024-11-15,19,5.78
4291,6,2024-11-16,12,4.97
4292,6,2024-11-16,19,4.67
4293,6,2024-11-17,12,4.6
4294,6,2024-11-17,19,3.74
4295,6,2024-11-18,12,5.9
4296,6,2024-11-18,19,5.27
4297,6,2024-11-19,12,7.29
4298,6,2024-11-19,19,6.95
4299,6,2024-11-20,12,5.22
4300,6,2024-11-20,19,5.43
4301,6,2024-11-21,12,6.76
4302,6,2024-11-21,19,7.02
4303,6,2024-11-22,12,7.62
4304,6,2024-11-22,19,6.41
4305,6,2024-11-23,12,4.65
4306,6,2024-11-23,19,3.47
4307,6,2024-11-24,12,4.9
4308,6,2024-11-24,19,5.2
4309,6,2024-11-25,12,4.44
4310,6,2024-11-25,19,5.13
4311,6,2024-11-26,12,7.79
4312,6,2024-11-26,19,5.4
4313,6,2024-11-27,12,5.77
4314,6,2024-11-27,19,6.38
4315,6,2024-11-28,12,4.67
4316,6,2024-11-28,19,4.79
4317,6,2024-11-29,12,4.33
4318,6,2024-11-29,19,6.98
4319,6,2024-11-30,12,1.34
4320,6,2024-11-30,19,4.66
4321,6,2024-12-01,12,3.16
4322,6,2024-12-01,19,6.7
4323,6,2024-12-02,12,7.05
4324,6,2024-12-02,19,6.83
4325,6,2024-12-03,12,5.21
4326,6,2024-12-03,19,6.81
4327,6,2024-12-04,12,4.41
4328,6,2024-12-04,19,6.5
4329,6,2024-12-05,12,5.89
4330,6,2024-12-05,19,5.9
4331,6,2024-12-06,12,4.61
4332,6,2024-12-06,19,6.39
4333,6,2024-12-07,12,3.59
4334,6,2024-12-07,19,4.15
4335,6,2024-12-08,12,5.5
4336,6,2024-12-08,19,5.27
4337,6,2024-12-09,12,3.59
4338,6,2024-12-09,19,5.55
4339,6,2024-12-10,12,6.15
4340,6,2024-12-10,19,6.15
4341,6,2024-12-11,12,6.57
4342,6,2024-12-11,19,5.89
4343,6,2024-12-12,12,9.73
4344,6,2024-12-12,19,8.16
4345,6,2024-12-13,12,6.17
4346,6,2024-12-13,19,5.83
4347,6,2024-12-14,12,4.38
4348,6,2024-12-14,19,4.33
4349,6,2024-12-15,12,3.12
4350,6,2024-12-15,19,4.72
4351,6,2024-12-16,12,5.06
4352,6,2024-12-16,19,5.34
4353,6,2024-12-17,12,4.95
4354,6,2024-12-17,19,4.41
4355,6,2024-12-18,12,6.96
4356,6,2024-12-18,19,6.63
4357,6,2024-12-19,12,4.94
4358,6,2024-12-19,19,5.66
4359,6,2024-12-20,12,4.53
4360,6,2024-12-20,19,5.91
4361,6,2024-12-21,12,4.38
4362,6,2024-12-21,19,4.83
4363,6,2024-12-22,12,3.88
4364,6,2024-12-22,19,4.89
4365,6,2024-12-23,12,6.33
4366,6,2024-12-23,19,6.84
4367,6,2024-12-24,12,5.65
4368,6,2024-12-24,19,4.73
4369,6,2024-12-25,12,5.28
4370,6,2024-12-25,19,6.33
4371,6,2024-12-26,12,9.06
4372,6,2024-12-26,19,6.28
4373,6,2024-12-27,12,3.3
4374,6,2024-12-27,19,7.37
4375,6,2024-12-28,12,5.07
4376,6,2024-12-28,19,4.97
4377,6,2024-12-29,12,4.42
4378,6,2024-12-29,19,6.83
4379,6,2024-12-30,12,6.29
4380,6,2024-12-30,19,4.96
4381,7,2024-01-01,12,5.5
4382,7,2024-01-01,19,5.15
4383,7,2024-01-02,12,6.14
4384,7,2024-01-02,19,5.95
4385,7,2024-01-03,12,5.86
4386,7,2024-01-03,19,5.36
4387,7,2024-01-04,12,4.64
4388,7,2024-01-04,19,5.16
4389,7,2024-01-05,12,5.61
4390,7,2024-01-05,19,3.58
4391,7,2024-01-06,12,3.91
4392,7,2024-01-06,19,4.29
4393,7,2024-01-07,12,2.4
4394,7,2024-01-07,19,1.01
4395,7,2024-01-08,12,4.27
4396,7,2024-01-08,19,5.74
4397,7,2024-01-09,12,3.82
4398,7,2024-01-09,19,6.44
4399,7,2024-01-10,12,4.28
4400,7,2024-01-10,19,4.53
4401,7,2024-01-11,12,4.61
4402,7,2024-01-11,19,5.08
4403,7,2024-01-12,12,6.57
4404,7,2024-01-12,19,6.25
4405,7,2024-01-13,12,5.07
4406,7,2024-01-13,19,4.06
4407,7,2024-01-14,12,2.58
4408,7,2024-01-14,19,3.08
4409,7,2024-01-15,12,5.46
4410,7,2024-01-15,19,5.62
4411,7,2024-01-16,12,6.14
4412,7,2024-01-16,19,7.16
4413,7,2024-01-17,12,3.58
4414,7,2024-01-17,19,5.85
4415,7,2024-01-18,12,5.4
4416,7,2024-01-18,19,6.19
4417,7,2024-01-19,12,4.85
4418,7,2024-01-19,19,5.32
4419,7,2024-01-20,12,4.85
4420,7,2024-01-20,19,4.11
4421,7,2024-01-21,12,4.46
4422,7,2024-01-21,19,4.01
4423,7,2024-01-22,12,3.43
4424,7,2024-01-22,19,5.91
4425,7,2024-01-23,12,5.9
4426,7,2024-01-23,19,5.12
4427,7,2024-01-24,12,7.0
4428,7,2024-01-24,19,5.03
4429,7,2024-01-25,12,5.66
4430,7,2024-01-25,19,5.11
4431,7,2024-01-26,12,4.72
4432,7,2024-01-26,19,5.81
4433,7,2024-01-27,12,4.18
4434,7,2024-01-27,19,4.55
4435,7,2024-01-28,12,2.92
4436,7,2024-01-28,19,4.58
4437,7,2024-01-29,12,5.29
4438,7,2024-01-29,19,4.96
4439,7,2024-01-30,12,5.21
4440,7,2024-01-30,19,4.46
4441,7,2024-01-31,12,6.48
4442,7,2024-01-31,19,5.14
4443,7,2024-02-01,12,6.88
4444,7,2024-02-01,19,4.93
4445,7,2024-02-02,12,5.14
4446,7,2024-02-02,19,3.81
4447,7,2024-02-03,12,4.46
4448,7,2024-02-03,19,3.28
4449,7,2024-02-04,12,5.73
4450,7,2024-02-04,19,3.49
4451,7,2024-02-05,12,5.07
4452,7,2024-02-05,19,5.96
4453,7,2024-02-06,12,5.64
4454,7,2024-02-06,19,5.81
4455,7,2024-02-07,12,4.61
4456,7,2024-02-07,19,5.74
4457,7,2024-02-08,12,4.23
4458,7,2024-02-08,19,6.13
4459,7,2024-02-09,12,5.28
4460,7,2024-02-09,19,3.43
4461,7,2024-02-10,12,4.0
4462,7,2024-02-10,19,5.07
4463,7,2024-02-11,12,1.5
4464,7,2024-02-11,19,4.42
4465,7,2024-02-12,12,6.72
4466,7,2024-02-12,19,7.0
