user_id,signup_date,city_id,acquisition_channel,referred_by_user_id,is_premium_member,premium_start_date,age_band,gender,device_type,signup_channel_cost,is_churned,churned_at
2582,2024-09-03,3,paid_social,,False,,25-34,female,iOS,200.47,False,
2583,2024-12-14,7,referral,1872,False,,45+,male,iOS,54.57,False,
2584,2024-10-26,1,organic,,False,,45+,male,Android,,False,
2585,2024-12-26,3,organic,,False,,25-34,female,Android,,False,
2586,2024-03-08,2,organic,,False,,25-34,male,iOS,,False,
2587,2024-02-11,2,paid_search,,False,,25-34,male,Android,247.83,False,
2588,2024-07-21,3,organic,,False,,18-24,male,Android,,False,
2589,2024-08-15,2,organic,,True,2024-10-23,25-34,male,Android,,False,
2590,2024-09-29,2,push_reactivation,,False,,25-34,female,iOS,41.02,False,
2591,2024-02-23,2,organic,,True,2024-05-21,35-44,male,iOS,,False,
2592,2024-02-05,6,referral,1773,False,,25-34,female,Android,55.96,False,
2593,2024-08-05,9,referral,1527,False,,35-44,male,iOS,67.66,False,
2594,2024-08-24,6,paid_search,,False,,18-24,female,Android,239.99,False,
2595,2024-09-26,1,push_reactivation,,False,,25-34,male,Android,40.54,False,
2596,2024-12-09,2,organic,,False,,35-44,male,iOS,,False,
2597,2024-11-06,1,paid_social,,False,,25-34,male,Android,166.24,False,
2598,2024-12-15,3,referral,2211,False,,18-24,male,Android,64.25,False,
2599,2024-08-10,2,organic,,False,,18-24,male,Android,,False,
2600,2024-10-05,2,organic,,True,2024-11-12,45+,male,Android,,False,
2601,2024-09-20,3,organic,,False,,18-24,male,Android,,False,
2602,2024-06-19,2,paid_search,,False,,18-24,female,Android,219.69,False,
2603,2024-06-03,2,referral,2496,False,,25-34,male,Android,63.64,False,
2604,2024-09-16,9,organic,,False,,18-24,female,Android,,False,
2605,2024-06-15,5,paid_search,,False,,25-34,male,iOS,235.53,False,
2606,2024-06-07,6,push_reactivation,,False,,25-34,male,Android,36.78,False,
2607,2024-11-10,2,organic,,False,,18-24,female,Android,,False,
2608,2024-08-20,2,referral,2457,False,,25-34,female,Android,64.38,False,
2609,2024-03-15,8,organic,,False,,45+,male,Android,,False,
2610,2024-06-08,2,paid_social,,False,,35-44,female,Android,193.48,False,
2611,2024-08-31,1,organic,,False,,35-44,male,Android,,False,
2612,2024-08-15,2,push_reactivation,,False,,25-34,female,Android,35.32,False,
2613,2024-06-04,8,paid_search,,False,,18-24,female,Android,193.02,False,
2614,2024-09-28,2,organic,,False,,18-24,male,iOS,,False,
2615,2024-08-17,2,paid_social,,False,,35-44,male,iOS,186.57,False,
2616,2024-12-03,9,paid_social,,False,,35-44,male,Android,172.75,False,
2617,2024-04-25,2,paid_search,,False,,25-34,female,iOS,234.15,False,
2618,2024-05-09,8,organic,,False,,25-34,male,Android,,False,
2619,2024-11-10,1,paid_social,,False,,18-24,male,Android,161.66,False,
2620,2024-04-08,1,organic,,False,,35-44,male,Android,,False,
2621,2024-03-29,2,paid_search,,False,,25-34,male,Android,245.05,False,
2622,2024-08-28,1,organic,,False,,25-34,male,Android,,False,
2623,2024-11-14,2,paid_social,,False,,18-24,female,Android,181.6,False,
2624,2024-05-16,3,push_reactivation,,False,,18-24,other,iOS,38.85,False,
2625,2024-03-15,6,paid_social,,False,,25-34,male,Android,160.96,False,
2626,2024-12-11,2,organic,,True,2024-12-30,45+,male,Android,,False,
2627,2024-09-10,3,organic,,False,,18-24,male,Android,,False,
2628,2024-11-25,2,organic,,False,,25-34,male,Android,,False,
2629,2024-06-08,2,referral,1025,False,,45+,male,iOS,57.29,False,
2630,2024-05-20,2,organic,,True,2024-08-17,25-34,female,Android,,False,
2631,2024-08-02,1,paid_search,,False,,25-34,female,Android,250.24,False,
2632,2024-12-08,2,push_reactivation,,False,,18-24,female,iOS,41.98,False,
2633,2024-11-02,4,paid_search,,False,,18-24,male,Android,220.22,False,
2634,2024-07-07,4,paid_social,,True,2024-11-29,35-44,male,iOS,196.1,False,
2635,2024-05-19,1,referral,12,False,,18-24,male,Android,61.65,False,
2636,2024-05-19,2,organic,,False,,18-24,male,Android,,False,
2637,2024-08-17,2,paid_social,,False,,25-34,male,Android,188.89,False,
2638,2024-10-24,6,organic,,False,,25-34,female,Android,,False,
2639,2024-12-15,3,paid_social,,False,,25-34,male,Android,176.06,False,
2640,2024-06-05,1,paid_search,,True,2024-08-19,45+,female,Android,205.44,False,
2641,2024-12-12,3,paid_social,,False,,25-34,female,iOS,195.93,False,
2642,2024-05-19,3,organic,,False,,25-34,male,Android,,False,
2643,2024-11-25,1,referral,1483,False,,45+,male,Android,68.16,False,
2644,2024-10-15,6,paid_social,,False,,25-34,female,Android,183.39,False,
2645,2024-10-21,5,organic,,False,,25-34,male,iOS,,False,
2646,2024-12-28,5,paid_social,,False,,35-44,male,iOS,174.68,False,
2647,2024-12-28,2,organic,,False,,25-34,male,Android,,False,
2648,2024-10-27,1,organic,,False,,25-34,female,iOS,,False,
2649,2024-10-31,2,paid_social,,False,,25-34,female,Android,174.74,False,
2650,2024-08-01,5,paid_search,,False,,18-24,male,Android,211.05,False,
2651,2024-08-31,2,paid_search,,False,,25-34,male,Android,214.93,False,
2652,2024-06-17,3,paid_social,,False,,25-34,male,iOS,202.03,False,
2653,2024-06-15,1,paid_social,,True,2024-06-23,25-34,male,iOS,169.21,False,
2654,2024-06-13,6,push_reactivation,,False,,25-34,male,iOS,39.91,False,
2655,2024-04-12,2,paid_search,,False,,18-24,female,Android,190.03,False,
2656,2024-12-17,4,paid_social,,False,,25-34,female,Android,155.2,False,
2657,2024-10-31,4,organic,,False,,18-24,female,Android,,False,
2658,2024-11-11,4,paid_search,,False,,25-34,female,Android,244.86,False,
2659,2024-10-01,2,organic,,False,,25-34,female,Android,,False,
2660,2024-07-31,1,paid_search,,False,,18-24,male,Android,223.07,False,
2661,2024-07-29,1,referral,2556,False,,18-24,female,iOS,53.68,False,
2662,2024-02-04,4,paid_social,,False,,18-24,male,iOS,179.61,False,
2663,2024-09-06,1,referral,235,False,,18-24,male,Android,57.55,False,
2664,2024-08-20,2,referral,1155,False,,35-44,male,iOS,55.12,False,
2665,2024-10-06,1,organic,,False,,35-44,female,Android,,False,
2666,2024-09-09,2,paid_search,,False,,18-24,female,iOS,226.52,False,
2667,2024-12-11,10,paid_search,,False,,18-24,male,Android,209.39,False,
2668,2024-12-14,2,organic,,False,,25-34,male,Android,,False,
2669,2024-01-11,1,paid_social,,False,,35-44,female,Android,178.88,False,
2670,2024-04-22,2,paid_social,,False,,18-24,female,iOS,205.01,False,
2671,2024-04-26,8,paid_search,,False,,25-34,female,Android,215.36,False,
2672,2024-11-08,1,organic,,False,,25-34,female,iOS,,False,
2673,2024-11-04,1,referral,439,False,,25-34,male,Android,55.57,False,
2674,2024-07-27,2,paid_social,,False,,45+,female,Android,171.88,False,
2675,2024-12-22,7,paid_social,,False,,25-34,female,Android,173.92,False,
2676,2024-07-31,2,organic,,False,,18-24,male,Android,,False,
2677,2024-10-08,2,paid_social,,False,,18-24,male,Android,194.45,False,
2678,2024-10-27,4,paid_search,,False,,18-24,female,iOS,209.53,False,
2679,2024-11-03,4,organic,,False,,45+,male,Android,,False,
2680,2024-12-17,4,paid_search,,False,,45+,male,iOS,227.18,False,
2681,2024-08-08,3,paid_search,,False,,25-34,male,iOS,247.44,False,
2682,2024-10-01,10,organic,,False,,45+,female,Android,,False,
2683,2024-12-25,2,paid_search,,False,,25-34,female,iOS,193.88,False,
2684,2024-10-08,5,organic,,True,2024-12-20,25-34,female,Android,,False,
2685,2024-05-22,2,referral,1177,True,2024-07-26,18-24,female,Android,56.11,False,
2686,2024-11-29,3,organic,,False,,35-44,other,Android,,False,
2687,2024-11-30,5,paid_search,,False,,18-24,male,iOS,247.16,False,
2688,2024-11-30,5,paid_social,,True,2024-12-29,45+,male,Android,156.22,False,
2689,2024-09-09,6,paid_search,,False,,25-34,female,iOS,241.94,False,
2690,2024-09-22,1,organic,,False,,25-34,male,iOS,,False,
2691,2024-05-30,6,paid_search,,True,2024-10-08,25-34,female,iOS,215.06,False,
2692,2024-09-09,2,organic,,False,,25-34,male,iOS,,False,
2693,2024-04-12,8,organic,,False,,25-34,male,iOS,,False,
2694,2024-06-12,2,push_reactivation,,False,,18-24,male,Android,34.23,False,
2695,2024-11-30,3,paid_search,,True,2024-12-28,25-34,female,iOS,236.15,False,
2696,2024-05-09,2,paid_social,,False,,35-44,female,Android,203.01,False,
2697,2024-07-25,6,paid_social,,False,,25-34,male,iOS,196.69,False,
2698,2024-12-06,3,referral,435,False,,45+,male,Android,68.29,False,
2699,2024-12-05,2,paid_social,,False,,25-34,male,Android,173.04,False,
2700,2024-08-01,4,organic,,False,,25-34,female,Android,,False,
2701,2024-07-24,1,referral,1578,False,,18-24,female,Android,53.83,False,
2702,2024-08-13,1,paid_social,,False,,45+,female,Android,198.02,False,
2703,2024-05-31,4,organic,,False,,18-24,male,Android,,False,
2704,2024-10-19,1,organic,,False,,18-24,male,Android,,False,
2705,2024-06-26,4,organic,,False,,25-34,female,Android,,False,
2706,2024-05-11,7,paid_social,,False,,25-34,other,Android,205.16,False,
2707,2024-07-02,1,referral,114,False,,18-24,female,Android,59.93,False,
2708,2024-11-16,2,paid_search,,False,,35-44,male,Android,243.05,False,
2709,2024-07-10,4,paid_social,,False,,35-44,female,Android,169.34,False,
2710,2024-11-11,2,referral,2384,False,,18-24,male,iOS,68.8,False,
2711,2024-10-25,6,paid_search,,False,,35-44,female,iOS,239.35,False,
2712,2024-07-23,7,organic,,True,2024-12-10,25-34,female,iOS,,False,
2713,2024-07-31,4,organic,,False,,35-44,female,Android,,False,
2714,2024-07-17,2,paid_social,,False,,45+,male,Android,182.07,False,
2715,2024-07-27,2,organic,,False,,18-24,male,iOS,,False,
2716,2024-04-03,5,paid_search,,False,,18-24,male,Android,207.23,False,
2717,2024-11-23,1,paid_search,,True,2024-11-29,35-44,male,Android,191.06,False,
2718,2024-12-06,1,paid_search,,False,,25-34,male,Android,231.24,False,
2719,2024-11-10,8,organic,,False,,25-34,female,Android,,False,
2720,2024-07-16,3,organic,,False,,18-24,male,iOS,,False,
2721,2024-11-02,1,referral,2014,False,,25-34,male,Android,63.49,False,
2722,2024-08-11,9,organic,,False,,25-34,male,iOS,,False,
2723,2024-10-22,8,paid_social,,False,,18-24,male,Android,203.0,False,
2724,2024-05-21,6,paid_search,,False,,25-34,male,iOS,207.08,False,
2725,2024-10-19,2,paid_search,,False,,25-34,female,Android,226.99,False,
2726,2024-08-10,6,organic,,False,,18-24,other,Android,,False,
2727,2024-07-24,3,organic,,False,,25-34,female,Android,,False,
2728,2024-06-13,2,organic,,False,,45+,male,iOS,,False,
2729,2024-08-17,1,paid_social,,True,2024-09-11,35-44,male,Android,197.49,False,
2730,2024-12-10,2,organic,,False,,45+,male,Android,,False,
2731,2024-11-18,7,organic,,False,,18-24,male,Android,,False,
2732,2024-11-02,6,referral,1283,False,,25-34,male,Android,61.96,False,
2733,2024-07-04,2,paid_social,,True,2024-09-24,18-24,female,Android,164.21,False,
2734,2024-01-18,4,paid_search,,False,,25-34,male,Android,226.59,False,
2735,2024-07-31,3,paid_social,,False,,18-24,female,Android,168.0,False,
2736,2024-12-25,2,organic,,False,,25-34,female,iOS,,False,
2737,2024-08-25,7,paid_social,,False,,25-34,female,Android,193.22,False,
2738,2024-10-10,8,referral,503,False,,25-34,female,Android,53.11,False,
2739,2024-08-13,3,organic,,True,2024-11-20,18-24,male,Android,,False,
2740,2024-04-12,1,referral,652,True,2024-08-04,18-24,male,iOS,61.9,False,
2741,2024-09-04,10,organic,,False,,25-34,male,iOS,,False,
2742,2024-08-06,2,organic,,False,,25-34,male,iOS,,False,
2743,2024-12-09,2,organic,,True,2024-12-24,25-34,female,Android,,False,
2744,2024-06-15,6,push_reactivation,,False,,35-44,male,Android,37.69,False,
2745,2024-05-25,1,paid_search,,False,,25-34,male,iOS,210.17,False,
2746,2024-08-11,2,referral,1926,True,2024-12-25,18-24,female,Android,58.64,False,
2747,2024-08-15,5,organic,,False,,35-44,female,iOS,,False,
2748,2024-01-31,5,organic,,False,,18-24,female,iOS,,False,
2749,2024-04-03,7,paid_search,,False,,25-34,female,Android,188.97,False,
2750,2024-12-17,2,paid_search,,False,,25-34,female,Android,221.28,False,
2751,2024-09-22,2,paid_search,,False,,45+,male,Android,227.33,False,
2752,2024-12-30,4,organic,,True,2025-01-04,25-34,female,Android,,False,
2753,2024-08-25,5,organic,,False,,25-34,male,iOS,,False,
2754,2024-10-04,3,paid_search,,False,,35-44,male,iOS,246.79,False,
2755,2024-09-03,5,organic,,False,,25-34,male,iOS,,False,
2756,2024-08-24,1,organic,,True,2024-09-04,35-44,male,Android,,False,
2757,2024-11-06,9,paid_search,,False,,18-24,female,Android,220.74,False,
2758,2024-10-26,2,organic,,False,,25-34,male,Android,,False,
2759,2024-11-14,2,organic,,False,,18-24,female,Android,,False,
2760,2024-06-22,3,paid_search,,False,,25-34,female,Android,187.76,False,
2761,2024-10-06,2,paid_search,,False,,35-44,female,Android,223.64,False,
2762,2024-10-12,5,referral,2110,False,,25-34,female,Android,64.53,False,
2763,2024-08-31,9,push_reactivation,,False,,35-44,female,iOS,36.75,False,
2764,2024-10-09,1,organic,,False,,18-24,female,Android,,False,
2765,2024-09-10,2,paid_social,,False,,25-34,male,iOS,160.25,False,
2766,2024-12-10,2,organic,,False,,25-34,male,Android,,False,
2767,2024-11-17,5,referral,1180,False,,35-44,female,Android,55.29,False,
2768,2024-11-19,7,referral,703,False,,25-34,female,Android,53.26,False,
2769,2024-07-08,10,organic,,False,,35-44,female,Android,,False,
2770,2024-05-30,2,organic,,False,,25-34,female,Android,,False,
2771,2024-01-18,6,referral,2402,False,,18-24,female,Android,61.82,False,
2772,2024-11-06,2,referral,1713,False,,25-34,male,Android,58.49,False,
2773,2024-03-24,1,paid_search,,False,,35-44,male,iOS,209.12,False,
2774,2024-08-05,4,organic,,True,2024-11-06,18-24,male,Android,,False,
2775,2024-06-29,2,paid_social,,True,2024-07-11,18-24,male,Android,165.58,False,
2776,2024-04-25,6,paid_social,,False,,18-24,female,Android,202.8,False,
2777,2024-02-28,4,paid_search,,False,,45+,female,Android,234.21,False,
2778,2024-08-01,4,paid_search,,False,,18-24,female,Android,223.49,False,
2779,2024-11-18,2,organic,,False,,18-24,female,Android,,False,
2780,2024-07-07,1,paid_social,,False,,35-44,male,iOS,165.07,False,
2781,2024-10-24,1,organic,,False,,35-44,female,iOS,,False,
2782,2024-09-20,4,push_reactivation,,True,2024-12-10,18-24,female,Android,36.15,False,
2783,2024-07-07,2,paid_search,,False,,25-34,female,iOS,196.37,False,
2784,2024-05-31,2,paid_search,,False,,18-24,male,Android,227.23,False,
2785,2024-09-19,2,organic,,False,,25-34,male,Android,,False,
2786,2024-06-23,2,paid_search,,False,,45+,female,Android,226.55,False,
2787,2024-10-06,4,push_reactivation,,False,,18-24,female,Android,34.28,False,
2788,2024-12-17,2,referral,1708,False,,45+,male,Android,51.31,False,
2789,2024-10-26,1,paid_social,,False,,25-34,female,Android,155.57,False,
2790,2024-08-25,3,paid_search,,False,,25-34,male,Android,205.38,False,
2791,2024-10-20,2,paid_search,,False,,25-34,male,Android,204.75,False,
2792,2024-12-06,5,paid_search,,False,,18-24,male,Android,219.58,False,
2793,2024-12-06,1,paid_social,,False,,18-24,female,iOS,161.5,False,
2794,2024-11-21,1,paid_search,,False,,35-44,male,Android,193.31,False,
2795,2024-10-12,5,paid_search,,False,,45+,female,Android,194.29,False,
2796,2024-05-27,1,referral,1602,True,2024-10-29,35-44,male,Android,56.79,False,
2797,2024-12-19,2,paid_social,,False,,25-34,male,Android,202.24,False,
2798,2024-07-09,2,paid_search,,True,2024-12-18,25-34,male,Android,247.71,False,
2799,2024-06-11,1,organic,,False,,18-24,female,Android,,False,
2800,2024-08-07,8,paid_social,,False,,25-34,female,Android,164.41,False,
2801,2024-08-08,2,organic,,False,,25-34,male,Android,,False,
2802,2024-06-16,5,organic,,False,,25-34,female,Android,,False,
2803,2024-03-05,3,organic,,True,2024-04-08,25-34,male,iOS,,False,
2804,2024-11-28,3,paid_social,,False,,45+,male,iOS,202.73,False,
2805,2024-05-10,10,paid_social,,False,,18-24,male,Android,203.51,False,
2806,2024-07-15,1,paid_social,,False,,18-24,female,Android,182.29,False,
2807,2024-11-04,2,paid_search,,False,,25-34,female,Android,246.61,False,
2808,2024-03-30,3,referral,1534,False,,25-34,female,Android,65.4,False,
2809,2024-05-16,7,paid_social,,False,,25-34,male,iOS,184.75,False,
2810,2024-11-13,1,paid_search,,False,,35-44,male,Android,221.72,False,
2811,2024-03-03,1,paid_social,,False,,25-34,male,Android,190.04,False,
2812,2024-08-12,7,paid_search,,False,,18-24,male,Android,246.27,False,
2813,2024-10-06,2,referral,1619,False,,25-34,female,Android,65.15,False,
2814,2024-11-16,1,referral,2132,False,,35-44,female,Android,53.52,False,
2815,2024-04-22,3,referral,1885,True,2024-11-19,18-24,female,Android,52.93,False,
2816,2024-03-20,1,paid_social,,True,2024-07-15,25-34,male,Android,155.92,False,
2817,2024-10-01,3,paid_social,,False,,35-44,female,Android,184.7,False,
2818,2024-10-18,2,paid_search,,False,,35-44,male,iOS,191.35,False,
2819,2024-08-03,3,referral,2772,False,,25-34,female,Android,67.18,False,
2820,2024-06-22,3,paid_search,,False,,18-24,male,Android,213.28,False,
2821,2024-09-05,8,organic,,False,,45+,female,iOS,,False,
2822,2024-04-19,2,paid_social,,True,2024-12-25,45+,male,iOS,189.75,False,
2823,2024-05-16,9,organic,,True,2024-08-26,45+,female,iOS,,False,
2824,2024-07-18,7,paid_search,,False,,35-44,female,Android,225.41,False,
2825,2024-04-11,2,paid_search,,False,,25-34,male,Android,204.22,False,
2826,2024-09-18,4,paid_social,,False,,18-24,male,iOS,197.75,False,
2827,2024-12-06,2,paid_social,,True,2024-12-28,35-44,male,Android,202.92,False,
2828,2024-10-18,1,organic,,False,,18-24,female,Android,,False,
2829,2024-08-24,1,push_reactivation,,False,,25-34,male,Android,43.11,False,
2830,2024-04-24,6,organic,,True,2024-10-13,25-34,male,Android,,False,
2831,2024-12-01,1,organic,,False,,25-34,female,Android,,False,
2832,2024-01-01,9,paid_search,,True,2024-10-26,25-34,male,Android,218.38,False,
2833,2024-09-06,2,referral,2547,False,,35-44,male,Android,65.58,False,
2834,2024-10-10,2,referral,455,False,,45+,male,Android,51.21,False,
2835,2024-11-08,5,paid_search,,True,2024-11-29,25-34,male,Android,225.67,False,
2836,2024-09-22,3,referral,1389,False,,25-34,male,Android,54.41,False,
2837,2024-05-28,5,paid_search,,False,,25-34,female,Android,217.66,False,
2838,2024-03-28,9,organic,,True,2024-09-05,25-34,female,Android,,False,
2839,2024-11-21,3,push_reactivation,,False,,18-24,female,iOS,41.84,False,
2840,2024-09-15,2,organic,,False,,25-34,male,iOS,,False,
2841,2024-09-19,4,organic,,False,,25-34,male,Android,,False,
2842,2024-09-28,6,referral,1145,False,,25-34,male,Android,51.0,False,
2843,2024-07-02,1,paid_social,,False,,45+,male,Android,196.84,False,
2844,2024-09-11,2,paid_search,,False,,25-34,female,iOS,245.63,False,
2845,2024-12-30,9,organic,,True,2025-01-04,25-34,female,Android,,False,
2846,2024-07-21,7,paid_social,,False,,18-24,female,Android,164.48,False,
2847,2024-09-25,2,paid_social,,False,,35-44,male,Android,169.01,False,
2848,2024-10-24,4,organic,,False,,25-34,male,Android,,False,
2849,2024-06-16,2,organic,,False,,25-34,female,Android,,False,
2850,2024-04-11,2,referral,1897,False,,18-24,male,Android,60.56,False,
2851,2024-10-05,1,paid_social,,True,2024-12-18,25-34,male,Android,158.32,False,
2852,2024-06-24,3,organic,,False,,45+,male,Android,,False,
2853,2024-11-23,6,organic,,False,,18-24,female,Android,,False,
2854,2024-11-24,5,referral,2135,False,,35-44,female,iOS,60.56,False,
2855,2024-03-02,1,referral,1418,False,,18-24,female,Android,63.67,False,
2856,2024-12-03,2,referral,2673,False,,18-24,male,iOS,66.34,False,
2857,2024-04-18,1,referral,2427,False,,25-34,female,Android,68.78,False,
2858,2024-08-28,2,paid_social,,False,,18-24,female,Android,195.27,False,
2859,2024-11-25,1,paid_social,,False,,35-44,female,Android,198.7,False,
2860,2024-06-29,2,paid_search,,False,,18-24,female,Android,202.25,False,
2861,2024-09-24,2,paid_social,,False,,35-44,female,iOS,163.99,False,
2862,2024-11-11,1,referral,2602,False,,25-34,male,iOS,61.14,False,
2863,2024-12-17,8,paid_social,,False,,35-44,male,iOS,160.41,False,
2864,2024-09-06,2,organic,,False,,25-34,female,Android,,False,
2865,2024-11-19,1,organic,,False,,35-44,male,iOS,,False,
2866,2024-08-28,6,paid_social,,False,,25-34,female,Android,202.11,False,
2867,2024-06-01,9,organic,,False,,25-34,male,Android,,False,
2868,2024-02-29,2,paid_social,,True,2024-12-30,35-44,female,iOS,193.39,False,
2869,2024-12-20,3,organic,,False,,18-24,male,Android,,False,
2870,2024-10-24,5,paid_search,,False,,25-34,male,Android,233.56,False,
2871,2024-09-06,5,referral,2774,False,,18-24,female,Android,52.96,False,
2872,2024-05-19,2,organic,,False,,25-34,female,Android,,False,
2873,2024-09-01,1,paid_social,,False,,18-24,female,iOS,188.06,False,
2874,2024-08-10,2,paid_social,,True,2024-11-22,18-24,female,Android,154.57,False,
2875,2024-05-12,4,organic,,True,2024-10-03,25-34,female,Android,,False,
2876,2024-08-16,2,paid_search,,False,,35-44,female,Android,206.11,False,
2877,2024-06-17,2,organic,,True,2024-09-08,35-44,female,Android,,False,
2878,2024-04-30,3,organic,,False,,25-34,male,iOS,,False,
2879,2024-10-26,5,paid_search,,False,,45+,male,Android,243.95,False,
2880,2024-05-03,4,referral,861,True,2024-10-07,35-44,female,Android,63.26,False,
2881,2024-04-28,2,paid_social,,False,,25-34,male,Android,161.6,False,
2882,2024-09-20,5,paid_social,,True,2024-12-14,45+,male,Android,205.03,False,
2883,2024-12-30,2,referral,2047,False,,25-34,female,Android,62.6,False,
2884,2024-11-13,1,paid_search,,False,,25-34,male,Android,243.61,False,
2885,2024-11-30,2,referral,607,False,,18-24,female,iOS,58.83,False,
2886,2024-05-30,1,organic,,False,,18-24,other,Android,,False,
2887,2024-05-31,2,organic,,False,,25-34,female,iOS,,False,
2888,2024-09-28,6,organic,,True,2024-12-30,18-24,female,iOS,,False,
2889,2024-10-03,2,referral,801,False,,25-34,male,Android,68.11,False,
2890,2024-07-26,3,paid_search,,False,,18-24,female,Android,229.12,False,
2891,2024-10-30,1,organic,,False,,25-34,male,Android,,False,
2892,2024-06-30,7,organic,,True,2024-12-07,25-34,male,Android,,False,
2893,2024-10-22,10,paid_social,,False,,25-34,female,iOS,157.81,False,
2894,2024-11-07,4,paid_social,,False,,35-44,male,Android,182.43,False,
2895,2024-11-30,4,paid_search,,False,,25-34,male,Android,195.23,False,
2896,2024-08-21,9,organic,,False,,35-44,female,iOS,,False,
2897,2024-12-11,1,push_reactivation,,False,,35-44,female,Android,39.9,False,
2898,2024-12-25,10,organic,,False,,25-34,male,iOS,,False,
2899,2024-11-06,2,referral,1394,False,,18-24,male,Android,62.06,False,
2900,2024-07-08,6,paid_social,,False,,18-24,male,iOS,160.06,False,
2901,2024-12-29,3,paid_search,,False,,18-24,female,iOS,190.59,False,
2902,2024-07-23,8,paid_search,,False,,18-24,female,Android,233.75,False,
2903,2024-03-16,1,organic,,False,,18-24,female,Android,,False,
2904,2024-06-26,1,paid_social,,False,,18-24,male,iOS,194.96,False,
2905,2024-10-20,8,paid_social,,False,,35-44,male,iOS,166.26,False,
2906,2024-11-29,2,organic,,False,,25-34,female,Android,,False,
2907,2024-12-09,2,paid_social,,False,,25-34,female,Android,196.37,False,
2908,2024-03-08,1,paid_search,,False,,45+,male,Android,202.0,False,
2909,2024-12-26,1,paid_search,,False,,25-34,male,Android,221.67,False,
2910,2024-07-07,5,organic,,False,,35-44,male,Android,,False,
2911,2024-01-20,10,organic,,False,,25-34,male,iOS,,False,
2912,2024-02-11,5,paid_social,,False,,18-24,female,Android,196.45,False,
2913,2024-10-15,2,organic,,False,,25-34,female,iOS,,False,
2914,2024-11-28,10,paid_search,,True,2024-12-13,18-24,female,iOS,206.12,False,
2915,2024-09-15,2,organic,,False,,25-34,male,Android,,False,
2916,2024-03-22,9,referral,1837,False,,18-24,male,Android,52.09,False,
2917,2024-01-29,2,paid_search,,True,2024-08-12,18-24,female,Android,240.08,False,
2918,2024-08-19,2,organic,,False,,45+,male,iOS,,False,
2919,2024-11-30,1,push_reactivation,,False,,25-34,female,Android,43.19,False,
2920,2024-11-01,5,referral,2856,False,,18-24,male,Android,52.08,False,
2921,2024-06-17,6,organic,,False,,18-24,male,Android,,False,
2922,2024-08-13,8,organic,,False,,25-34,male,Android,,False,
2923,2024-11-28,2,paid_social,,False,,25-34,male,iOS,166.44,False,
2924,2024-12-30,7,paid_social,,False,,45+,female,Android,156.67,False,
2925,2024-05-14,10,organic,,False,,25-34,male,Android,,False,
2926,2024-06-17,1,paid_search,,False,,35-44,female,Android,214.04,False,
2927,2024-11-20,2,organic,,True,2024-11-26,35-44,female,Android,,False,
2928,2024-11-10,6,referral,407,False,,18-24,female,iOS,68.61,False,
2929,2024-10-23,1,paid_search,,False,,18-24,male,Android,211.5,False,
2930,2024-04-29,2,organic,,False,,35-44,male,Android,,False,
2931,2024-01-13,2,paid_social,,False,,45+,male,Android,168.19,False,
2932,2024-10-23,6,organic,,False,,18-24,male,iOS,,False,
2933,2024-08-23,1,paid_social,,False,,45+,male,iOS,164.3,False,
2934,2024-02-24,6,organic,,False,,45+,male,iOS,,False,
2935,2024-05-04,2,referral,335,False,,18-24,male,iOS,61.56,False,
2936,2024-09-17,2,organic,,False,,18-24,male,Android,,False,
2937,2024-04-18,3,paid_social,,False,,35-44,male,iOS,187.53,False,
2938,2024-06-19,2,referral,2596,True,2024-07-03,25-34,male,Android,51.09,False,
2939,2024-10-05,2,organic,,False,,25-34,female,iOS,,False,
2940,2024-07-06,6,paid_search,,True,2024-08-09,18-24,male,Android,210.38,False,
2941,2024-11-21,2,paid_search,,False,,25-34,female,Android,250.47,False,
2942,2024-07-24,6,organic,,False,,25-34,male,Android,,False,
2943,2024-10-30,1,referral,245,False,,45+,female,Android,54.94,False,
2944,2024-10-06,1,push_reactivation,,False,,25-34,female,Android,38.08,False,
2945,2024-05-21,3,organic,,False,,25-34,male,Android,,False,
2946,2024-11-04,2,organic,,False,,18-24,female,Android,,False,
2947,2024-10-06,6,organic,,False,,35-44,female,iOS,,False,
2948,2024-09-15,2,paid_social,,False,,35-44,male,Android,199.35,False,
2949,2024-11-10,1,organic,,False,,18-24,male,Android,,False,
2950,2024-01-24,6,organic,,False,,18-24,male,Android,,False,
2951,2024-11-26,1,referral,1892,False,,18-24,male,Android,56.33,False,
2952,2024-12-09,5,referral,1087,False,,25-34,female,Android,59.62,False,
2953,2024-11-26,4,organic,,False,,18-24,female,Android,,False,
2954,2024-09-09,3,referral,1058,False,,18-24,female,Android,62.13,False,
2955,2024-10-15,2,organic,,False,,25-34,female,Android,,False,
2956,2024-03-26,2,referral,2404,False,,25-34,female,iOS,54.49,False,
2957,2024-12-14,7,organic,,True,2024-12-26,35-44,male,Android,,False,
2958,2024-12-26,1,organic,,False,,35-44,female,iOS,,False,
2959,2024-10-04,4,organic,,False,,35-44,female,Android,,False,
2960,2024-08-29,7,organic,,False,,45+,female,Android,,False,
2961,2024-12-21,5,paid_social,,False,,35-44,female,Android,198.9,False,
2962,2024-11-27,3,paid_social,,False,,18-24,female,iOS,198.86,False,
2963,2024-12-09,3,organic,,True,2024-12-18,35-44,female,iOS,,False,
2964,2024-08-25,2,paid_search,,False,,25-34,male,Android,201.12,False,
